	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
SRC	SRC	0.65443885059266	2315.0	0.0976045155738713	0.0976045155738713	9.06554974850996e-07	15522.0	87.42255266418834	0.0	0.46540621014217826	0.11201490637199528	25	-3.283506691036798
GPR137C	GPR137C	0.820374064467414	2314.0	0.0975385422534965	0.0975385422534965	0.17056197897909303	6838.0	38.509631632308206	0.0	0.1202767158122475	0.043806702029280074	25	-0.5190569594477342
LINC00933	LINC00933	0.7946854578694059	2313.0	0.0975335917219496	-0.0975335917219496	0.0840364512728021	7175.0	40.40779542638278	0.0	0.13344287665052693	0.06267230049819009	25	-0.5729689933691575
PPP1R1A	PPP1R1A	0.8276630049931191	2312.0	0.0974794294074394	0.0974794294074394	0.0639330260995393	9886.0	55.677593781682994	0.0	0.19628438256575415	0.09360306908770409	25	-1.055573862281552
PSMB4	PSMB4	0.26573686039876504	2311.0	0.0974675394430442	0.0974675394430442	8.891636674640331e-08	12322.0	69.39844542075025	0.0	0.2722275118685583	0.06281086421838056	25	-2.7823207752389676
QTRT1	QTRT1	0.715854564733838	2310.0	0.0974322920809938	0.0974322920809938	0.881907294210121	382.0	2.1459952686718484	0.0	0.033115622459859946	0.02776269774282687	25	2.3166577764493925
RAB2B	RAB2B	0.31321620815175	2309.0	0.0974307241974493	-0.0974307241974493	0.444647913711629	1459.0	8.212233862791482	0.0	0.0586288662588914	0.04283304861234026	25	0.9058859734625341
NOTCH2	NOTCH2	0.6907678801716329	2308.0	0.0974294237542694	-0.0974294237542694	0.0651696144556286	14415.0	81.18733806466147	0.0	0.37580851791262143	0.1130753088739551	25	-2.4618910788796593
RPS5	RPS5	0.701656978394667	2307.0	0.0973379992959262	-0.0973379992959262	0.0965174903839535	9438.0	53.15421876760166	0.0	0.181191473692031	0.04893135245675086	25	-1.7136962333142274
CISD3	CISD3	0.456220543550146	2306.0	0.0973287603089297	-0.0973287603089297	0.0452030004552489	6185.0	34.83158724794412	0.0	0.10160236288021247	0.038477827829628476	25	-0.1110666275187197
METAP2	METAP2	0.392128851204743	2305.0	0.0973153512051099	0.0973153512051099	0.34116659061764004	1215.0	6.837895685479329	0.0	0.044586568721192855	0.0342896391751938	25	1.5377467874337591
SRP14	SRP14	0.319101617849413	2304.0	0.0972381200775179	0.0972381200775179	0.018617652500154	12903.0	72.67094739213698	0.0	0.28611283471785975	0.07618463705442	25	-2.4791706299713074
PRKRA	PRKRA	0.279664394406681	2303.0	0.0972379256210112	0.0972379256210112	0.0879229385483079	5177.0	29.153993466261124	0.0	0.0860471248099129	0.05636562406925904	25	0.19853946436125053
ACTR8	ACTR8	0.24458509200688197	2302.0	0.0971570441868543	0.0971570441868543	0.0019739303285150897	10767.0	60.63985580714205	0.0	0.22305355016132858	0.07789211180871475	25	-1.6162933967389068
RPL27A	RPL27A	0.517704251422196	2301.0	0.0971563350681316	0.0971563350681316	0.0129182150135372	9785.0	55.10870789681198	0.0	0.17828796002990416	0.10041114692782514	25	-0.8079942062616756
CTXN1	CTXN1	0.749173381562953	2300.0	0.09712215229978301	-0.09712215229978301	0.345098627091123	5628.0	31.69426608088318	0.0	0.09823674386838654	0.05236996577047158	25	-0.021283030305740462
ZBED1	ZBED1	0.435683415286935	2299.0	0.0970836194119257	0.0970836194119257	0.0640855499923122	15784.0	88.89827644474484	0.0	0.4848608061785983	0.23559038646525404	25	-1.6459805197690602
TRDMT1	TRDMT1	0.7004817937633749	2298.0	0.0968226257007081	-0.0968226257007081	0.0218978868144453	5477.0	30.843753520333447	0.0	0.09628082045620628	0.039378490087118787	25	0.013758913643035935
RAB11FIP3	RAB11FIP3	0.600169515220468	2297.0	0.0967501494749835	-0.0967501494749835	0.519807801778666	4153.0	23.386279148360934	0.0	0.07567346930264557	0.04858387942609499	25	0.43382044458593394
NBN	NBN	0.63517697987302	2296.0	0.0967230996213018	0.0967230996213018	0.5373804879362449	1179.0	6.63512447899065	0.0	0.042326622908096266	0.030943821877213933	25	1.7579107367232294
COL23A1	COL23A1	0.836805147258317	2295.0	0.096708427151659	0.096708427151659	7.84381676763623e-05	11158.0	62.84217641094964	0.0	0.22870614013210733	0.053229571402050306	25	-2.4797816233283445
KIAA0586	KIAA0586	0.45325770135779003	2294.0	0.0966919635564493	0.0966919635564493	7.01988540155184e-05	11899.0	67.01588374450827	0.0	0.25894884140779506	0.04593664452993752	25	-3.5321882891468226
LAPTM4A	LAPTM4A	0.459487104936382	2293.0	0.0966727590475052	-0.0966727590475052	0.0027746582754008603	5631.0	31.711163681423905	0.0	0.09744757900305284	0.04826563967658429	25	-0.016053241203048536
DRG2	DRG2	0.545999482399171	2292.0	0.0966515697304073	-0.0966515697304073	1.18845817004931e-05	14429.0	81.26619353385152	0.0	0.377723896114886	0.04328214494820281	25	-6.49395557269279
PI4KB	PI4KB	0.327610683903701	2291.0	0.0966494918191031	-0.0966494918191031	0.0018643454242403398	15354.0	86.47628703390785	0.0	0.4446996354996731	0.1149082117271386	25	-3.0289405643789062
SHB	SHB	0.470388412884665	2290.0	0.096625455259428	-0.096625455259428	0.166178742880229	8312.0	46.811986031316884	0.0	0.15250563147544022	0.06104697609001682	25	-0.9153635412442722
RPL23A	RPL23A	0.630089137765948	2289.0	0.0965072041934803	0.0965072041934803	0.00032382814459128503	16710.0	94.11400247831475	0.0	0.6871996064577348	0.13823216669800661	25	-4.273190650007895
ELP4	ELP4	0.529732134174171	2288.0	0.0965004282420101	-0.0965004282420101	2.7118007387603298e-06	13369.0	75.29570800946266	0.0	0.32257751306612187	0.0539150663215777	25	-4.19320795184911
PARP8	PARP8	0.609117384146245	2287.0	0.0964969783634449	0.0964969783634449	0.000772584213819575	16399.0	92.3622845555931	0.0	0.6038495624489166	0.099782673185144	25	-5.08457598789815
EPS15	EPS15	0.35787365645489	2286.0	0.0964695589796597	-0.0964695589796597	0.7140125676472191	117.0	0.653373887574631	0.0	0.026890375191209053	0.02013289511222513	25	3.4559949476019796
NRBF2	NRBF2	0.270701842771685	2285.0	0.0964172145554831	-0.0964172145554831	0.08023119311479901	14573.0	82.07727835980623	0.0	0.3949842752674248	0.21162790643269114	25	-1.4108113894086167
ITSN1	ITSN1	0.40414386889563597	2284.0	0.0963751997242786	0.0963751997242786	0.6913051416431091	1670.0	9.400698434155682	0.0	0.04359696264031605	0.021847540952263364	25	2.41575183217564
NFX1	NFX1	0.305704672139023	2283.0	0.0963314979093902	-0.0963314979093902	0.25557489055403104	5284.0	29.756674552213585	0.0	0.08913740388091212	0.05285489041624787	25	0.1361102817889218
STAT1	STAT1	0.787256813533574	2282.0	0.0962602669094477	0.0962602669094477	0.00567091681968335	15811.0	89.05035484961135	0.0	0.5109726137718739	0.11918765789720072	25	-3.4794906970998234
MORN3	MORN3	0.832894300195984	2281.0	0.0962576200996675	0.0962576200996675	0.286651295191036	8596.0	48.411625549172015	0.0	0.14672156465622158	0.05082141514026932	25	-0.9929661426639025
CDC40	CDC40	0.44108202473550295	2280.0	0.0962003980332422	0.0962003980332422	0.47033201200779495	2901.0	16.334347189365776	0.0	0.06255645488713822	0.04337804782742627	25	0.7755983690172475
ABHD17B	ABHD17B	0.523538612768637	2279.0	0.0961976746735016	-0.0961976746735016	0.5882200895067979	3180.0	17.905824039653037	0.0	0.05060209037666879	0.028751269191875005	25	1.5858633576328498
ALDH3A2	ALDH3A2	0.6985362969977571	2278.0	0.0961484880770627	-0.0961484880770627	0.658112856545119	510.0	2.866959558409372	0.0	0.03877656705307362	0.037346073001265356	25	1.5362236619107237
CWC22	CWC22	0.378108609201171	2277.0	0.0960433470149877	0.0960433470149877	0.00735700746295727	7279.0	40.99357891179452	0.0	0.12414754752873264	0.042035112717917635	25	-0.668588679715028
NMRK2	NMRK2	0.9330238658138951	2276.0	0.0960250577923529	0.0960250577923529	0.293314300117028	8568.0	48.25391461079193	0.0	0.1589242317544651	0.0639043397237177	25	-0.9842707746304679
SGTB	SGTB	0.596898151861002	2275.0	0.0960241375362217	-0.0960241375362217	0.0723442548210144	15028.0	84.64008110848259	0.0	0.4453382494706497	0.0834786142225945	25	-4.1844742535254245
MIR99AHG	MIR99AHG	0.7921116430351841	2274.0	0.0960105928560541	-0.0960105928560541	0.255997975168976	4712.0	26.534865382449027	0.0	0.08240330058021789	0.05169014352358101	25	0.26324733011485196
MDFIC	MDFIC	0.712323805272321	2273.0	0.0959813553427275	0.0959813553427275	0.0035227890818855297	15152.0	85.33851526416582	0.0	0.4255131506799133	0.08645700128823694	25	-3.8115108137809175
CHN2	CHN2	0.627858067189188	2272.0	0.0959358932110823	0.0959358932110823	0.273552030497304	8520.0	47.98355300214036	0.0	0.1488856375816532	0.02487871502683137	25	-2.128315080319273
FAM171A2	FAM171A2	0.8508710647109151	2271.0	0.0959096613508245	0.0959096613508245	0.785594033072678	2803.0	15.782358905035483	0.0	0.0671478369736887	0.044704259362269634	25	0.6433799550073915
ESRRB	ESRRB	0.8254802902311259	2270.0	0.0959047195123236	0.0959047195123236	0.136529879252177	12307.0	69.31395741804663	0.0	0.28497995037198703	0.07318879103556976	25	-2.5833905463443556
NAGK	NAGK	0.6306006395249549	2269.0	0.0958671395110538	0.0958671395110538	0.00330714426200004	9285.0	52.29244114002478	0.0	0.1807907053693002	0.07950649741652999	25	-1.0681336572196949
HERC2P10	HERC2P10	0.761639776502865	2268.0	0.0957810830337867	-0.0957810830337867	0.0120748948747031	16305.0	91.8328264053171	0.0	0.6263682603756322	0.07236894318745489	25	-7.331697189048111
SHISA7	SHISA7	0.9020705836059371	2267.0	0.0956437249263074	0.0956437249263074	0.6649545487375871	8621.0	48.55243888701138	0.0	0.14975606636310235	0.06212364708309458	25	-0.8710425736019012
PLA2G6	PLA2G6	0.5971532576229761	2266.0	0.0956119504154167	0.0956119504154167	3.89938769555151e-05	16522.0	93.05508617776275	0.0	0.6377436509402812	0.1122909882586393	25	-4.827918152044179
UTS2	UTS2	0.71781604036569	2265.0	0.0955826498815336	0.0955826498815336	0.0220397109336463	6379.0	35.92429874957756	0.0	0.10511135976308282	0.04215826190916521	25	-0.22602236074342705
PDCD2	PDCD2	0.155139857487801	2264.0	0.0955530594227331	0.0955530594227331	0.11793046187896099	2186.0	12.307085727160075	0.0	0.06712356032637562	0.046590488343271494	25	0.6101996374644827
RABGEF1	RABGEF1	0.41137012018255	2263.0	0.0955518961515392	-0.0955518961515392	0.175812682536553	4722.0	26.59119071758477	0.0	0.08938039759229234	0.05612951610018862	25	0.10995103802838799
KIF7	KIF7	0.7223165059247071	2262.0	0.0954854249359612	0.0954854249359612	0.48454248735082	8569.0	48.25954714430551	0.0	0.15157378696288182	0.050254135398329014	25	-1.1160944583435337
NCOA3	NCOA3	0.582373515330618	2261.0	0.0954348070725882	0.0954348070725882	0.0365577230099767	13589.0	76.53486538244903	0.0	0.3272870009503368	0.12434713806655123	25	-1.8645559317469784
PJA1	PJA1	0.448166730061032	2260.0	0.0953702308703705	0.0953702308703705	0.0823774295247252	3807.0	21.437422552664188	0.0	0.06878029566654964	0.036158232149720894	25	0.7353770807632283
C12orf29	C12orf29	0.574379443085211	2259.0	0.0952041337855047	0.0952041337855047	4.05792727704146e-08	11528.0	64.92621381097217	0.0	0.23714156930288305	0.04675220244465745	25	-3.0359518502982974
MED11	MED11	0.68038538839433	2258.0	0.0951002764206427	-0.0951002764206427	0.0117299564591524	8604.0	48.45668581728061	0.0	0.15615112983554708	0.06340222264117067	25	-0.962913457473344
ZNF777	ZNF777	0.49002233946126295	2257.0	0.0950885746681352	-0.0950885746681352	0.0163212024046208	6760.0	38.070294018249406	0.0	0.11739668033310777	0.07248156873805545	25	-0.3077762533754324
LFNG	LFNG	0.6898803788037691	2256.0	0.0949980214124726	0.0949980214124726	2.22603103796692e-06	15205.0	85.63703954038526	0.0	0.4535185572805571	0.1268310211888764	25	-2.8267574644390567
CCDC142	CCDC142	0.32706065645082105	2255.0	0.0949765608212589	0.0949765608212589	0.0135379476856925	5782.0	32.561676241973636	0.0	0.10125042216185803	0.037001309364121986	25	-0.16955781966685038
AMD1	AMD1	0.5436709503300511	2254.0	0.0949436456541415	-0.0949436456541415	0.310459044202767	3962.0	22.310465247268223	0.0	0.08054639760532761	0.05674875014724385	25	0.25370158834261347
TMEM161A	TMEM161A	0.6062920265145529	2253.0	0.0948707297728563	-0.0948707297728563	0.345790294324664	1352.0	7.609552776839022	0.0	0.043434299866496315	0.031244964416036882	25	1.6462310285096553
RPL18	RPL18	0.6004972904949649	2252.0	0.0947113582531063	-0.0947113582531063	0.00486011416428778	8070.0	45.44891292103188	0.0	0.13420768015688547	0.07391836474522104	25	-0.5343235343464858
MFGE8	MFGE8	0.687270175854131	2251.0	0.0946463150230625	-0.0946463150230625	0.00397668620808927	12841.0	72.32173031429537	0.0	0.2917461577899639	0.03300483735588584	25	-5.971847115669911
SCAF8	SCAF8	0.46476502736246206	2250.0	0.0945618497223	0.0945618497223	0.0577634163973947	10408.0	58.61777627576883	0.0	0.21400659550964873	0.05788919728408866	25	-2.0633339446940155
PSTPIP2	PSTPIP2	0.7971895100216779	2249.0	0.0945506983399391	-0.0945506983399391	0.0533138834313248	7299.0	41.10622958206601	0.0	0.1434773007573644	0.09658409940966468	25	-0.506569950089833
RRP1B	RRP1B	0.297279430282427	2248.0	0.0945222281041929	0.0945222281041929	0.44251683628915994	4157.0	23.40880928241523	0.0	0.08792637304448206	0.06887179704475346	25	0.0957700443829686
CCDC191	CCDC191	0.521522036983476	2247.0	0.0945156081492312	-0.0945156081492312	0.37689930758859	3380.0	19.032330742367918	0.0	0.06189083578241632	0.046212663716762824	25	0.7059703930241273
PTBP1	PTBP1	0.257398761544996	2246.0	0.094449280709734	-0.094449280709734	7.57043742192699e-05	11994.0	67.55097442829785	0.0	0.2584397913695076	0.033604742996901485	25	-4.879981098944702
GGA3	GGA3	0.45075673900471797	2245.0	0.094380914061982	-0.094380914061982	0.0258360086439948	7899.0	44.48574969021065	0.0	0.1479362499620313	0.03194422893661463	25	-1.6765261733603443
CYP2F1	CYP2F1	0.92036863830035	2244.0	0.0943520081327472	-0.0943520081327472	0.0228639332561169	16531.0	93.10577897938492	0.04	0.6629457004212482	0.15127386413669464	25	-3.758704092960211
NOL12	NOL12	0.540383825148435	2243.0	0.0942137607247926	0.0942137607247926	7.082566755387409e-05	7728.0	43.52258645938943	0.0	0.12997483726843886	0.043267985318855326	25	-0.8265020032735914
R3HDM2	R3HDM2	0.35729591977154607	2242.0	0.0942004105153006	-0.0942004105153006	0.0477624672117038	5264.0	29.644023881942097	0.0	0.09671178791453067	0.04313817120601214	25	-0.05821705763178138
WDR5	WDR5	0.418848261537479	2241.0	0.0941521434119343	-0.0941521434119343	0.19669387099323601	4959.0	27.926101160301904	0.0	0.08683129542405377	0.038480871535334624	25	0.19024641843566997
EGFLAM	EGFLAM	0.869953979562786	2240.0	0.0940286600268854	-0.0940286600268854	0.00167225696203837	7775.0	43.78731553452743	0.0	0.13310629236316365	0.05720528383046189	25	-0.6831122882300842
LPCAT1	LPCAT1	0.6898803788037691	2239.0	0.0939498609157034	0.0939498609157034	0.00414706731697022	14517.0	81.76185648304607	0.0	0.38825639333784856	0.08936028576194747	25	-3.293482444832003
KCNJ10	KCNJ10	0.9036534551980341	2238.0	0.0938809716926646	0.0938809716926646	0.871855109198621	3603.0	20.28838571589501	0.0	0.0675684754904396	0.0459947565596536	25	0.5720759967084207
NAA10	NAA10	0.587807124009777	2237.0	0.0937909105067804	0.0937909105067804	0.0461985569852541	10367.0	58.386842401712286	0.0	0.2064853173096494	0.022581143508595053	25	-4.990642159462569
COMMD1	COMMD1	0.37800814722808895	2236.0	0.0937040091799434	-0.0937040091799434	0.3738773127332479	897.0	5.046750028162668	0.0	0.03879571381947794	0.030089905748929672	25	1.8248078215538646
DLEU2	DLEU2	0.625384808083903	2235.0	0.09369353277662999	0.09369353277662999	0.000715931932315003	17308.0	97.48225751943224	0.36	0.9078621829305109	0.1550026217415005	25	-5.252612123630261
DPH7	DPH7	0.48923581647311404	2234.0	0.0936448826285136	-0.0936448826285136	0.000105537030991385	6537.0	36.814239044722314	0.0	0.10862299366624315	0.03837345341310172	25	-0.390324813263109
NFKBIL1	NFKBIL1	0.500066939878505	2233.0	0.0936438547516118	-0.0936438547516118	0.43566609949408397	5317.0	29.942548158161543	0.0	0.1014119486439202	0.05462951759670241	25	-0.14219590862316714
ZNF362	ZNF362	0.631969963805918	2232.0	0.0936215543596323	0.0936215543596323	0.37042717273272796	2008.0	11.30449476174383	0.0	0.04732161025842432	0.032764810166067186	25	1.4130997209060114
TCEANC	TCEANC	0.6950933343053439	2231.0	0.0935571529164439	0.0935571529164439	0.392996863663726	1970.0	11.090458488228004	0.0	0.04453899197456789	0.029986188782826582	25	1.6346912672659901
RPL12	RPL12	0.6004972904949649	2230.0	0.0934680124497416	-0.0934680124497416	0.271687213827754	4216.0	23.74112875971612	0.0	0.08320611865045231	0.06007738615272357	25	0.1708112562221395
AGFG2	AGFG2	0.706970717306106	2229.0	0.0934261620477322	0.0934261620477322	0.727999359816647	2063.0	11.614284104990423	0.0	0.05971288497450379	0.04590618444140081	25	0.7343951034803027
KMT5A	KMT5A	0.403901639896271	2228.0	0.0934212510483425	-0.0934212510483425	0.0382449320737443	12412.0	69.90537343697194	0.0	0.27361546262239145	0.03932932533171124	25	-4.581675634002253
SMIM3	SMIM3	0.7246570558991089	2227.0	0.0934189018025726	-0.0934189018025726	0.0487766072238261	6834.0	38.487101498253914	0.0	0.12104884586444754	0.0758612429364071	25	-0.3642168647966465
PDE6D	PDE6D	0.12354837696146499	2226.0	0.0933581823050951	0.0933581823050951	0.11544199279414098	4564.0	25.701250422440015	0.0	0.07122195703212468	0.0362908239717574	25	0.6099675579203573
PLBD2	PLBD2	0.579236722135028	2225.0	0.0932899876586497	0.0932899876586497	0.0260549326165772	11691.0	65.8443167736848	0.0	0.2410885704231492	0.1094509304131346	25	-1.350363877279229
CSNK2A2	CSNK2A2	0.5174550304834279	2224.0	0.0932881904852767	-0.0932881904852767	0.7340908932843929	1805.0	10.161090458488227	0.0	0.051797976227855536	0.0347262082803436	25	1.194781011576961
PLSCR1	PLSCR1	0.661955799411382	2223.0	0.093245923050914	0.093245923050914	0.32220453965929496	7510.0	42.29469415343021	0.0	0.13280462184633943	0.09139156361423462	25	-0.4328484734368194
CEP72	CEP72	0.7121383377727979	2222.0	0.0931927025913692	0.0931927025913692	0.0323789323437847	16714.0	94.13653261236904	0.12	0.6762524427064833	0.28248320682726635	25	-2.064050980813331
BOD1L1	BOD1L1	0.364876233296521	2221.0	0.0930136280892779	0.0930136280892779	0.000860693598671005	11849.0	66.73425706882955	0.0	0.2530941196766735	0.07271270058525439	25	-2.201547876766095
CNDP2	CNDP2	0.696826119346002	2220.0	0.093006731884052	0.093006731884052	0.00419587017263982	12241.0	68.94221020615072	0.0	0.2606340183042898	0.052666803971874086	25	-3.182788279876573
CABIN1	CABIN1	0.51068954917346	2219.0	0.0929350411934313	-0.0929350411934313	0.0334271408695559	15331.0	86.34673876309563	0.0	0.446403664106165	0.10772637343811389	25	-3.2811707257164153
DCDC2B	DCDC2B	0.7303264668112591	2218.0	0.0927948203896381	-0.0927948203896381	0.0845729210593072	14365.0	80.90571138898277	0.0	0.3709548236319453	0.18204968679214797	25	-1.527934533388632
U2AF2	U2AF2	0.540287264023848	2217.0	0.0927608261388763	0.0927608261388763	0.000832419544984235	15547.0	87.5633660020277	0.0	0.49272684151418034	0.08000153066309185	25	-4.999479535706254
PUM2	PUM2	0.418842082991711	2216.0	0.0926857681761708	0.0926857681761708	0.0186773561395585	13882.0	78.18519770192633	0.0	0.3265134561176923	0.11574936275855749	25	-2.020120736468023
SELENOT	SELENOT	0.451632045142766	2215.0	0.0925704393839355	0.0925704393839355	0.48457409848409205	3187.0	17.945251774248057	0.0	0.06254697395872812	0.03308931328407858	25	0.9073462832984697
ATXN3	ATXN3	0.44230396402309	2214.0	0.0924752739728442	-0.0924752739728442	0.676502571908147	2203.0	12.40283879689084	0.0	0.05087214685637084	0.042032455166149035	25	0.9897857965236959
KLC4	KLC4	0.6102396821881341	2213.0	0.0924642625044228	0.0924642625044228	0.150889732032355	13399.0	75.46468401486989	0.0	0.33208283309465264	0.06706119166627464	25	-3.5731332032194567
FEM1B	FEM1B	0.49002233946126295	2212.0	0.0923993961118642	0.0923993961118642	0.0323385912345117	5635.0	31.7336938154782	0.0	0.09863651600856894	0.02557042623562173	25	-0.2439192776542741
PKD2L2	PKD2L2	0.58618433862496	2211.0	0.0923487506769068	0.0923487506769068	0.49368146783820704	2087.0	11.74946490931621	0.0	0.053196915403751086	0.03453290193898554	25	1.133754566654466
TRIM4	TRIM4	0.407746899447915	2210.0	0.0922782853330435	0.0922782853330435	0.0181336718078805	5949.0	33.50230933874056	0.0	0.11097599582668036	0.04988026336511884	25	-0.3748518799263624
KRI1	KRI1	0.727151864300934	2209.0	0.0922682264916411	0.0922682264916411	0.15143885093321302	5333.0	30.03266869437873	0.0	0.1079083730354766	0.07492327988480944	25	-0.20874882370181058
APPBP2	APPBP2	0.50268101604614	2208.0	0.0922479717171683	0.0922479717171683	0.8169784350692929	624.0	3.5090683789568544	0.0	0.034916490610760555	0.022133343768428255	25	2.5902765396066045
NR0B2	NR0B2	0.905308288071411	2207.0	0.0922287185934176	-0.0922287185934176	0.0443802778313041	15761.0	88.76872817393263	0.0	0.5196923407488709	0.08875668120855756	25	-4.81612895316594
NAPSB	NAPSB	0.758146957233354	2206.0	0.0922185536075191	0.0922185536075191	0.00130067782958445	17277.0	97.30764898051143	0.2	0.8903577954732781	0.09424798250131837	25	-8.468502143847953
TAZ	TAZ	0.649210137603582	2205.0	0.0920475188450452	0.0920475188450452	0.211759078783412	9413.0	53.0134054297623	0.0	0.18540669478524108	0.1417958266014695	25	-0.6584056680496714
METTL25	METTL25	0.448360985760692	2204.0	0.0919943636563486	-0.0919943636563486	0.705192572455271	1426.0	8.026360256843528	0.0	0.045848704657999145	0.030148116418798627	25	1.5306315776854198
RALGAPA2	RALGAPA2	0.661783556313103	2203.0	0.0919461310936875	-0.0919461310936875	0.678284261313062	2784.0	15.67534076827757	0.0	0.04781171852790999	0.026829336311124493	25	1.6450057524336767
DHRS1	DHRS1	0.520225666552006	2202.0	0.0919142752266906	-0.0919142752266906	0.37681347772615603	2647.0	14.903683676917877	0.0	0.06901757031581635	0.060557533327239246	25	0.3780983744358547
BABAM1	BABAM1	0.566426601564447	2201.0	0.0919022622666818	-0.0919022622666818	0.0459505379536599	4688.0	26.39968457812324	0.0	0.08136748477130792	0.03950726128882893	25	0.26665420866195777
DHRS7B	DHRS7B	0.600870878591351	2200.0	0.0918638410903125	-0.0918638410903125	0.0212980465028219	16266.0	91.6131575982877	0.04	0.5974055191046306	0.24231214908025792	25	-2.0863241068728833
ACOT8	ACOT8	0.481117079099372	2199.0	0.0918527245294017	-0.0918527245294017	0.0786050925179748	6998.0	39.410836994480114	0.0	0.12264615023640245	0.03725962357692156	25	-0.8264556308098093
VEGFA	VEGFA	0.8385053017184109	2198.0	0.0918174506865206	0.0918174506865206	0.029509852300929	4466.0	25.149262138109723	0.0	0.07604875464132732	0.05335044054645714	25	0.29556824430459994
NECAP1	NECAP1	0.298376655183328	2197.0	0.0917837460622322	0.0917837460622322	0.00377685107966166	11869.0	66.84690773910104	0.0	0.24746110052669626	0.05316556101593409	25	-2.9281616047991386
ZNF185	ZNF185	0.6455811282272	2196.0	0.0917754087759159	-0.0917754087759159	0.525825739678737	5600.0	31.536555142503097	0.0	0.10881785877663541	0.08050254307837824	25	-0.2117007655786324
SUGP1	SUGP1	0.541436377479309	2195.0	0.0917037926532235	-0.0917037926532235	0.33305312186242	3904.0	21.983778303480907	0.0	0.0676971915362641	0.04186666626969586	25	0.5734060830712945
RETSAT	RETSAT	0.470748792570235	2194.0	0.0916523633037171	-0.0916523633037171	0.12130133305344099	11725.0	66.03582291314633	0.0	0.23950773134894582	0.1357592413986176	25	-1.0890998397014782
TMCO2	TMCO2	0.955406750590399	2193.0	0.0915420035957299	-0.0915420035957299	0.272366845790557	9693.0	54.59051481356314	0.0	0.1985258597266106	0.13305560413096104	25	-0.8040537400106874
FGFRL1	FGFRL1	0.692723767141597	2192.0	0.0913813319291814	0.0913813319291814	0.306784079394193	1778.0	10.009012053621719	0.0	0.04564109131840564	0.03239248701710287	25	1.4120632536373456
LDLRAP1	LDLRAP1	0.61158744510128	2191.0	0.0913545365777979	-0.0913545365777979	2.22392119858643e-05	13314.0	74.98591866621607	0.0	0.32791484516073977	0.0729373111010632	25	-3.243337394974155
TOP3B	TOP3B	0.549088465519603	2190.0	0.09131225080894001	-0.09131225080894001	0.27128073040501105	952.0	5.35653937140926	0.0	0.03827982415591581	0.024751196738514218	25	2.1426207069213277
TCHH	TCHH	0.755161155197312	2189.0	0.0911653502711783	-0.0911653502711783	0.23629128944452	14652.0	82.52224850737862	0.0	0.4130014070525462	0.1463431090964083	25	-2.1991883237177086
ZNF329	ZNF329	0.556337490676159	2188.0	0.0910899394272792	-0.0910899394272792	1.35016134543204e-05	14395.0	81.07468739439	0.0	0.3726297325397979	0.07211708116002145	25	-3.9039266229841814
GCSAM	GCSAM	0.7670408497139231	2187.0	0.0910693113180992	-0.0910693113180992	0.0866204709820726	16533.0	93.11704404641208	0.0	0.6451378336603265	0.04872001843151079	25	-11.372502313830628
ZNRD1	ZNRD1	0.38304109179859896	2186.0	0.09102641907179199	0.09102641907179199	0.000843863361271523	13005.0	73.24546581052157	0.0	0.3023923622028196	0.04870965937042213	25	-4.339302427135735
CHRM5	CHRM5	0.8093263844764659	2185.0	0.0909554710591692	-0.0909554710591692	0.038996925731447	7483.0	42.1426157485637	0.0	0.1505803686607874	0.06362134538703293	25	-0.9371838529804295
COX5B	COX5B	0.5832719006313729	2184.0	0.0909268988459598	0.0909268988459598	0.309491838445297	2184.0	12.295820660132927	0.0	0.057332073189254845	0.03917421990315655	25	0.8575748474316899
TSG101	TSG101	0.294838300389613	2183.0	0.0908593543869901	0.0908593543869901	0.0108214796579906	11123.0	62.64503773797453	0.0	0.21460442698113374	0.05934544034935399	25	-2.085165631355715
ABHD18	ABHD18	0.5499060605559211	2182.0	0.0907820046057677	0.0907820046057677	0.10195560100871699	3718.0	20.93612706995607	0.0	0.08098496998258663	0.04190656379534642	25	0.23378281910742105
GLA	GLA	0.7418950171742029	2181.0	0.0907799506292559	-0.0907799506292559	0.226039529022439	3216.0	18.108595246141714	0.0	0.07251820206721342	0.05818308070582928	25	0.3138669926120439
USP8	USP8	0.384530141643806	2180.0	0.0907478193947395	0.0907478193947395	0.14459962462768303	5256.0	29.5989636138335	0.0	0.08865823410862159	0.04034322461588119	25	0.05179519748392504
FUT10	FUT10	0.70209879033344	2179.0	0.090672742563816	0.090672742563816	0.0459578157292452	6120.0	34.46547256956178	0.0	0.10876693280450554	0.07205965758728441	25	-0.25110014183417984
SHANK1	SHANK1	0.8481016858392321	2178.0	0.0906596383141842	0.0906596383141842	0.35004989717930707	13553.0	76.33209417596034	0.0	0.3336010858150328	0.05511600898513701	25	-4.407820014079067
KCNRG	KCNRG	0.72767738463926	2177.0	0.0906408495164553	0.0906408495164553	0.000252460444134914	13557.0	76.35462431001464	0.0	0.3149708294229344	0.0639002282274055	25	-3.510628774409738
XKR4	XKR4	0.87374767268309	2176.0	0.090578794419655	0.090578794419655	0.764118096689032	2544.0	14.323532725019712	0.0	0.048327594976182366	0.030191494232740642	25	1.3994404886941318
