	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)
HORMAD2	HORMAD2				0.280661687135839	7111.0	0.6185928994581897	2.7502037572968163	20	
HPGDS	HPGDS				0.675027060082019	9879.0	1.0272130390501384	1.8322797464823357	22	
HPR	HPR				0.1161434728902018	16749.0	3.536688037316255	4.5261799653067625	22	
HPSE2	HPSE2				0.22979502640975502	14672.0	1.8904977900071365	1.953253887924377	23	
HPYR1	HPYR1				0.508159592027959	11535.0	0.6264251698098963	2.1589776744659166	17	
HRH3	HRH3				0.0642045850192995	14375.0	2.1597536406462696	2.263852999877468	24	
HS3ST2	HS3ST2				0.12049566042291615	12970.0	1.7337838046555267	2.6588119335764477	24	
HS3ST4	HS3ST4				0.162627917800922	13871.0	1.9373088890355918	1.994180831543179	24	
HSD11B1	HSD11B1				0.327424997222938	11690.0	1.5439725242921212	3.059537279078744	24	
HSD3B2	HSD3B2				0.06481379947106344	17553.0	3.8146638493290697	3.6625671641483595	15	
HTATSF1P2	HTATSF1P2				0.430737292453154	6544.0	0.48677223624417215	1.5465983507146412	25	
HTR1A	HTR1A				0.290087234866748	12001.0	1.3966606060217541	2.184463707472657	18	
HTR1E	HTR1E				0.235449990698288	9098.0	1.2357852845147617	2.15535629641515	22	
HTR2A	HTR2A				0.544934393896003	9819.0	0.9121930086763428	2.1270713829215118	22	
HTR3A	HTR3A				0.057338836394493053	16905.0	2.8144854795293557	2.1267413819925367	23	
HTR4	HTR4				0.2312905784356245	11979.0	1.5083800484658392	2.148911595495603	19	
HTR5A	HTR5A				0.106885995463426	13130.0	2.0702728023946664	2.3222712026282513	19	
HYMAI	HYMAI				0.476463866988909	1979.0	-0.356737174200225	1.5548267424491458	25	
ICOS	ICOS				0.0449751407225319	16538.0	3.0271073952445757	2.717870701187943	25	
IFNA5	IFNA5				0.14630064038762672	16261.0	2.0192663662023493	2.2833662471383844	16	
IFNA6	IFNA6				0.6158037111115721	9145.5	1.13429746076989	2.528338731552971	15	
IFNA8	IFNA8				0.293680209094075	11928.0	1.4396084193450143	2.3562211828933224	16	
IFNE	IFNE				0.601023819111592	9145.5	0.18780804165265136	1.9995728365575378	23	
IFNG	IFNG				0.03300867125331665	17713.0	8.441267042365087	7.325702300577282	18	
IFNK	IFNK				0.16517861787744198	7536.0	0.8657082370905543	1.9621791500273453	19	
IGF1	IGF1				0.500470085690121	7467.0	1.2465287157499894	2.3146314777126027	24	
IGFL1	IGFL1				0.4362856017596375	12966.0	1.41575729892611	2.2880766718234975	22	
IGHD	IGHD				0.00800371428528685	17653.0	5.452614857327436	2.145974100546299	22	
IGHG1	IGHG1				0.100056620774377	17356.0	5.952422939735897	6.1454295935469805	23	
IGLL1	IGLL1				0.314628769415705	11057.0	1.4552615635133492	3.088568092833639	23	
IGLL5	IGLL5				0.24225315481994197	17433.0	3.7189384858936876	3.1595606802045677	23	
IGSF11.AS1	IGSF11.AS1				0.398692416545828	10700.0	0.7369632271942682	2.777107613958852	18	
IGSF21	IGSF21				0.042734659891944804	15288.0	2.1648501883304356	2.431307137185541	24	
IKZF1	IKZF1				0.07664338157756284	16983.0	4.035285210865616	2.9080051702284924	25	
IL17A	IL17A				0.020649901911904432	17184.0	3.359317456647933	2.5984327808617076	16	
IL17F	IL17F				0.1789051692565425	17641.0	8.526482157231813	6.772173506068338	15	
IL18RAP	IL18RAP				0.2869971339704925	13021.0	1.8728605771943425	2.6402908395032623	23	
IL19	IL19				0.3580801330139185	9646.0	0.977660222928207	1.8633606251874868	22	
IL1RL1	IL1RL1				0.441839272309099	8403.0	1.324703866767009	2.4791947802357126	25	
IL20	IL20				0.5154696370497069	7356.0	1.4112429946493346	2.4928465715279025	21	
IL21	IL21				0.06764541097768151	14875.0	1.6874214639265541	3.0502940528915805	17	
IL22	IL22				0.1098023271327	17627.0	6.343365151312244	6.106122989554585	15	
IL25	IL25				0.6201659650711371	5468.0	0.39573827034600007	1.5424713102878496	18	
IL27	IL27				0.23365095415158302	10927.0	1.6282251587527008	2.4519810848440957	20	
IL2RA	IL2RA				0.41663969299699605	13063.0	1.9194261764907738	2.526678915177546	23	
IL36B	IL36B				0.03230025352234435	16361.0	2.5408470803280103	2.511949649332517	19	
IL5RA	IL5RA				0.474360339249667	10349.0	0.6279817115505073	1.2555155287048825	24	
IL9	IL9				0.0475065008856439	16249.0	3.576117799632573	4.795552764176416	16	
INSL5	INSL5				0.20998303951033376	16177.0	2.2886570169710914	2.847774643953685	12	
INSM1	INSM1				0.0036983788965623296	16381.0	2.752292293592919	2.9179160593800533	24	
IP6K3	IP6K3				0.074529921433045	16053.0	3.0099097056578628	3.1687597430804324	23	
IQCF2	IQCF2				0.165738402685374	13069.0	1.5292846182242792	2.573538440693686	14	
IQCF3	IQCF3				0.0112765814171139	14184.0	1.7170740985437387	2.9805825071716145	17	
IQCF5	IQCF5				0.2691548875765095	14319.0	1.4102619787337811	2.6365640727632615	14	
IQCF5.AS1	IQCF5.AS1				0.177052550328193	13881.0	1.2103140402925718	2.009073977456712	16	
IRX1	IRX1				0.0875411414747291	15521.0	2.3936826478448605	2.7317579797320506	24	
IRX2	IRX2				0.0817160001944658	16796.0	2.999203551299613	1.949646161134623	24	
ISLR	ISLR				0.17882514551806614	14196.0	3.1036615940217187	2.4997600901410677	23	
ISX	ISX				0.0804205857435144	17017.0	2.6541657733594657	2.496711883393663	18	
ITIH1	ITIH1				0.000372458493691636	17599.0	5.259967458784037	4.509505378333647	19	
KANK4	KANK4				0.4657163818798375	11563.0	1.3768303407826272	2.299675363660226	25	
KCNA1	KCNA1				0.0720218076329356	17264.0	4.104337706595959	3.996271088362557	21	
KCNA10	KCNA10				0.4578939377233795	12419.0	1.5341791224215244	2.623151533335583	17	
KCNA2	KCNA2				0.0863783498905726	14721.0	2.220133738397798	2.4879606078653165	24	
KCNA3	KCNA3				0.40568479008660296	11453.0	1.1513246130343373	1.6464738348590187	25	
KCNA5	KCNA5				0.0630899000396339	10993.0	1.1539466664121927	2.447536009558449	24	
KCNA6	KCNA6				0.2180052061218615	12424.0	1.503262229123943	1.6618838738706285	24	
KCNB2	KCNB2				0.383197931230821	11784.0	1.2931950653554762	3.053631731279811	24	
KCNIP1	KCNIP1				0.307294580034563	12125.5	1.300126259535446	2.0021571643296476	23	
KCNJ16	KCNJ16				0.0829053414324449	14431.0	2.098480577045503	1.9884916011596212	24	
KCNK10	KCNK10				0.411786550972682	11009.0	0.7530883607960188	1.912639280514316	24	
KCNK16	KCNK16				0.00240986169881052	16810.0	3.503395649221672	3.1772238309161756	17	
KCNQ1DN	KCNQ1DN				0.179047234403099	12684.0	0.5699594026304937	2.583457811335682	20	
KCNQ3	KCNQ3				0.183093452862521	12548.0	2.027505645037174	2.0096593688067683	25	
KCNU1	KCNU1				0.74276466912982	6415.0	0.39916004828014445	1.916760294842311	20	
KERA	KERA				0.0271012544697435	16341.0	3.1143846007387066	2.9183711204207476	17	
KHDC3L	KHDC3L				0.052087119287517594	13190.0	3.5429956729783174	4.9610924730996295	18	
KIF25	KIF25				0.08273117795010679	13446.0	1.4066402013556267	2.1377202953363827	24	
KIF25.AS1	KIF25.AS1				0.3962950158641905	10779.0	1.0037673004595682	1.736245721076853	24	
KIF2B	KIF2B				0.41162932724265905	15995.0	2.380090828243012	2.8168723975875896	17	
KIR2DL4	KIR2DL4				0.0103712191893027	17133.0	3.731493751789826	2.7631491515669135	16	
KIRREL3.AS2	KIRREL3.AS2				0.1831511713194735	27.0	-1.1826855665077307	1.9446441085019517	16	
KIRREL3.AS3	KIRREL3.AS3				0.511545247585839	9444.0	0.6225825728422884	1.589067028622785	17	
KLHL40	KLHL40				0.00211575808342396	16058.0	3.377302516412966	3.223970993159773	17	
KLK3	KLK3				0.31169974100193343	17508.0	5.951018544273422	5.314783059918057	21	
KLK9	KLK9				0.12944055391565865	16817.0	3.3308227501272585	2.723906736916184	22	
KRT24	KRT24				0.220191065908142	15616.0	2.0840928908491727	3.3105489205045315	23	
KRT25	KRT25				0.12347175401624244	15897.0	2.6058842620946847	2.7024719428902015	22	
KRT71	KRT71				0.0130003898063039	16884.5	3.0839839931371444	3.5571266623566102	23	
KRT72	KRT72				0.24324728975839802	13653.0	1.9952627367775284	2.403129059781218	25	
KRT73	KRT73				0.12412231603891	15157.0	2.6925134918281417	2.805012851560232	25	
KRT76	KRT76				0.08444286687139399	15674.0	2.923276043152332	2.2777965071699517	23	
KRT77	KRT77				5.820221440302011e-05	16042.0	3.3857008595096847	3.601435065491092	23	
KRTAP1.3	KRTAP1.3				0.24595310235620998	15250.0	1.9053757482247757	2.636232495159094	19	
KRTAP10.11	KRTAP10.11				0.024154101315033184	12934.0	1.5987760692250859	2.9123874845056443	16	
KRTAP11.1	KRTAP11.1				0.22037680048167999	10415.0	0.6840558667975246	2.5235461678070052	16	
KRTAP13.1	KRTAP13.1				0.5722071193511671	11773.0	0.6617601493936934	2.1834736463432534	16	
KRTAP19.3	KRTAP19.3				0.4948644112560745	1691.0	-0.49096252605462454	2.199388978473158	15	
KRTAP2.1	KRTAP2.1				0.29033389465048404	14648.0	1.8315699761639532	1.5958359122829728	20	
KRTAP2.2	KRTAP2.2				0.0637366131741357	15283.0	1.8586112495649583	2.147042216995743	16	
KRTAP2.4	KRTAP2.4				0.11246701807357598	16591.0	2.9045483087839368	1.9683004516957494	18	
KRTAP3.2	KRTAP3.2				0.19246415280400303	14276.0	2.338120683355947	2.055002434768377	19	
KRTAP3.3	KRTAP3.3				0.16618930608996701	14144.0	1.709522820180815	1.9026774991997912	18	
KRTAP4.11	KRTAP4.11				0.21946404806491895	13861.0	1.4730211738161914	2.383926640571879	17	
KRTAP4.12	KRTAP4.12				0.188469884950023	14743.0	2.025216002100006	1.7819354555221867	19	
KRTAP4.3	KRTAP4.3				0.1798947156097569	14886.0	1.491731193633439	2.1464629733203	15	
KRTAP4.4	KRTAP4.4				0.10370923456252384	15523.0	1.4378508882760603	2.245747740099554	17	
KRTAP4.5	KRTAP4.5				0.3828360968893945	13266.0	1.1184201415481123	1.6534641134687786	17	
KRTAP8.1	KRTAP8.1				0.526762819541823	9999.0	0.43268545293997995	2.3192420399938065	13	
KRTAP9.3	KRTAP9.3				0.180565756255325	13948.0	0.9990001660932654	2.388567885591695	17	
KRTAP9.9	KRTAP9.9				0.08950171265781094	16807.0	2.5147510239735293	2.476415889309459	15	
LACRT	LACRT				0.41758861833484656	9384.0	1.1770515739129943	2.4596919705180187	17	
LALBA	LALBA				0.16772340990975676	17742.0	8.71402368757481	7.847029567384565	19	
LAMA5.AS1	LAMA5.AS1				0.23112038104036398	12759.0	1.6628186193699657	1.079857260184213	24	
LAMP5	LAMP5				0.42622487241117946	11616.0	1.4915896676158737	1.6627113564010476	23	
LARGE.AS1	LARGE.AS1				0.39187675951468204	971.0	-1.2457618175531249	2.035924135579234	22	
LCE1B	LCE1B				0.0007044610673426606	16466.0	2.6918014022339225	3.513075742641003	18	
LCE1E	LCE1E				0.1201019233317023	15533.0	2.4373461368907052	2.6952800731113467	22	
LCE2B	LCE2B				0.0003318442495724	17200.0	3.070223340616126	3.4936153853333836	18	
LCE3D	LCE3D				0.018978387037006	16311.0	2.393841686904312	2.9865373969299105	22	
LCN1	LCN1				0.14704032235485803	17638.0	4.444789113618078	3.5285272031525543	17	
LCP2	LCP2				0.17158301970908502	14927.0	2.670491811705067	2.0102333512894672	25	
LDB2	LDB2				0.49876933568049453	9321.0	1.1569887509812176	1.9649167302574009	25	
LDLRAD4.AS1	LDLRAD4.AS1				0.283745954258054	660.0	-0.9421861726784714	1.9049773980679474	21	
LEFTY2	LEFTY2				0.0544316117959488	16783.0	2.7405944776350286	3.188350285708384	22	
LELP1	LELP1				0.3782820301545238	13370.0	2.428163851995307	4.232277642125855	16	
LEP	LEP				0.049423074464947106	16576.0	3.884435455790699	3.0660106128262274	20	
LGALS12	LGALS12				0.23959455722557652	12565.0	1.9446566501923506	2.9557466638950216	25	
LGALS13	LGALS13				0.057861768522166	17186.0	2.654236445602241	2.5980454176377585	18	
LGALS14	LGALS14				0.018671499505071194	17112.0	2.8072143448713702	3.615931926708822	23	
LGI1	LGI1				0.2525936858875605	11732.0	1.2470213518161666	2.3310704767867536	24	
LGSN	LGSN				0.220886167799541	14742.0	1.8109117038290972	2.1800191581095962	20	
LHCGR	LHCGR				0.28840314844244896	13578.0	1.986854852619918	2.5968312058224066	21	
LHFPL3	LHFPL3				0.0378454290400586	15122.0	1.6252334668349284	2.5085345901887455	21	
LHFPL3.AS1	LHFPL3.AS1				0.09217786632037402	13413.0	1.8406933968930492	2.4693902440403774	18	
LHFPL3.AS2	LHFPL3.AS2				0.644720952531765	3875.0	-0.10240908180401846	2.0389956299304206	24	
LILRA1	LILRA1				0.18136741562055603	15373.0	2.613377178723838	1.584610567941005	23	
LILRB4	LILRB4				0.142576310422825	16222.0	2.053194592378365	2.7001590089546625	25	
LILRP2	LILRP2				0.335109886314329	10756.0	1.3392385080483862	2.136890919790324	22	
LIM2	LIM2				0.0935735613141503	14366.0	1.086271488701095	2.951126515196394	20	
LINC00028	LINC00028				0.299286529478185	9139.0	0.3153948829880348	2.029929674992631	16	
LINC00029	LINC00029				0.625760173201771	3912.0	0.3027810689253953	2.020201965446071	21	
LINC00113	LINC00113				0.47873170804252296	8907.0	0.4971245442093359	2.1976673557100455	15	
LINC00161	LINC00161				0.475661642688345	10653.0	0.5290293684104816	2.5175823546933085	17	
LINC00208	LINC00208				0.5259790256790331	2817.5	-0.2225843994751569	1.8692810480020319	13	
LINC00210	LINC00210				0.7883258369412864	4638.0	-0.19193296881514424	2.0129855055097945	14	
LINC00226	LINC00226				0.141225443212684	13811.0	1.9473272698641908	2.4482728514622605	15	
LINC00276	LINC00276				0.1521120970110943	3273.0	-0.17201557657411592	2.014956453656098	18	
LINC00280	LINC00280				0.932068231128152	3367.0	0.07770681657223426	2.007145882253072	7	
LINC00290	LINC00290				0.728359240369157	8181.0	0.33111050089406147	1.7649318748992289	13	
LINC00293	LINC00293				0.5716034569600617	9491.0	0.33272605549214823	2.139542405263217	15	
LINC00298	LINC00298				0.39630214512740397	9693.0	0.3231194216856041	2.530595170859183	20	
LINC00299	LINC00299				0.298296313180378	13379.0	1.9229675449116912	1.9779859937711008	20	
LINC00301	LINC00301				0.0543157665930484	15361.0	2.154160417307556	2.6517517254724985	15	
LINC00305	LINC00305				0.416833297281236	9592.0	0.626768812731069	2.20200068980094	18	
LINC00307	LINC00307				0.793867959467723	6466.0	-0.14671302687027632	2.169189021736128	6	
LINC00309	LINC00309				0.3856218912303865	13171.0	1.0408120444608575	2.5987550833041806	19	
LINC00314	LINC00314				0.668708283680345	2817.5	-0.34971736896647204	1.6344341775307034	13	
LINC00317	LINC00317				0.5724448648293046	8521.0	0.7887721253476256	1.8834504130090717	14	
LINC00343	LINC00343				0.30519257517761106	4009.0	0.3405023841353917	1.8936771998085746	16	
LINC00347	LINC00347				0.0979989764268457	11848.0	1.1024561818873144	2.3095739078213176	16	
LINC00354	LINC00354				0.6015506829559325	8599.0	0.39320967571741855	2.0262498838565106	15	
LINC00358	LINC00358				0.597703873501431	8178.0	0.805869411038209	1.711739640822002	18	
LINC00382	LINC00382				0.9132372325212514	101.0	-1.0941189090976242	1.888608089222938	7	
LINC00396	LINC00396				0.43993751235730605	12097.0	0.9353624602415108	2.4601865836171077	16	
LINC00408	LINC00408				0.451557740344497	12057.0	1.102092235123728	2.142818137020789	16	
LINC00423	LINC00423				0.3296422064863645	7230.0	0.14605119505658104	2.118105631227424	16	
LINC00424	LINC00424				0.5965329861326301	8630.0	0.6091288558800552	2.104850130947571	13	
LINC00437	LINC00437				0.219862216070394	13583.0	1.7191103281776559	2.337164516870253	13	
LINC00462	LINC00462				0.42423590818024104	9017.0	-0.0633773383986843	2.3718610118381624	22	
LINC00474	LINC00474				0.46945038771609104	14136.0	1.5961748763224972	2.356668615931328	16	
LINC00486	LINC00486				0.5858810250551071	1477.5	-0.8459873607058855	2.294706097951641	19	
LINC00487	LINC00487				0.1264821907765155	12852.0	1.0591311026162953	2.5273076800916106	21	
LINC00508	LINC00508				0.37991435366499	12290.0	1.139332892136024	1.626281325825862	15	
LINC00544	LINC00544				0.009199784608291609	17150.0	2.6367052924521603	3.546450960671235	17	
LINC00545	LINC00545				0.107231875271211	12507.0	1.4568155995715077	2.243504040099527	21	
LINC00550	LINC00550				0.12151162670892399	15170.0	2.1228116068186957	2.997017071401775	16	
LINC00558	LINC00558				0.4891802820769099	4646.0	-0.22767049893077299	1.875017273846164	16	
LINC00572	LINC00572				0.6073031467581129	5322.0	0.5968896216621559	1.7531332476726902	12	
LINC00587	LINC00587				0.766462277128912	12671.0	1.286588039126665	2.265373450417401	10	
LINC00588	LINC00588				0.12651009890537537	16209.0	2.3750204421368655	2.3686577458642577	16	
LINC00606	LINC00606				0.03770634476694315	14479.0	1.9319890988387192	3.1198569223117882	18	
LINC00642	LINC00642				0.578754521774789	5212.0	0.23588727384741662	1.8842757344059384	19	
LINC00644	LINC00644				0.509550204334676	11628.0	0.516701149873111	1.875394405046968	7	
LINC00658	LINC00658				0.546321136198201	11179.0	1.0206157867569852	1.7819326168783458	18	
LINC00661	LINC00661				0.02207118734643386	17304.0	3.229135308453357	3.496567930817807	17	
LINC00687	LINC00687				0.242024302555086	8000.0	0.4035584966459453	1.7150033856546214	17	
LINC00690	LINC00690				0.05006078390618761	16274.0	1.646546688522538	3.1482351827429613	17	
LINC00692	LINC00692				0.4918697740764625	5022.0	-0.3622658638037772	2.0925816578038092	14	
LINC00708	LINC00708				0.695067289567182	1544.0	-0.46758135640870646	1.7743256704431358	13	
LINC00710	LINC00710				0.4818537923885421	5330.0	0.34958813865681065	1.9766662314005774	19	
LINC00837	LINC00837				0.30937110256976347	17605.0	3.319207075390426	4.069000607175368	17	
LINC00838	LINC00838				0.43556374486646504	16934.0	3.900312735005085	4.783807079275472	13	
LINC00841	LINC00841				0.4430520240679545	10424.0	0.7377848357122464	1.6953653742807824	16	
LINC00844	LINC00844				0.19199083939337303	9357.0	1.1358854820310624	2.270511957941411	21	
LINC00851	LINC00851				0.5743169502719535	8739.0	0.294877634683411	2.111536503548819	15	
LINC00870	LINC00870				0.37127247326343604	7240.0	0.2567912832301898	2.0397671504317008	22	
LINC00877	LINC00877				0.5550579573888871	8796.0	0.6071751763004157	1.8840911261472981	24	
LINC00879	LINC00879				0.28880201140893497	6968.0	0.47223195458730344	2.280987884780605	14	
LINC00901	LINC00901				0.31367361058353604	12040.0	1.1682883600045266	2.400011708929378	16	
LINC00905	LINC00905				0.0426984935437589	16136.0	2.4345914090468947	3.229192011345738	16	
LINC00906	LINC00906				0.16465283126542998	12474.0	1.6416282207956634	2.2537672455229205	18	
LINC00917	LINC00917				0.0861226045822035	16730.0	2.883126196385933	3.1469529769938287	17	
LINC00919	LINC00919				0.16115450568087142	14807.0	2.489458228427209	2.8977093972424792	14	
LINC00922	LINC00922				0.230211132796689	6535.0	0.383109714611915	1.7208444759795813	20	
LINC00927	LINC00927				0.466659353768923	11166.0	1.1681454064525478	1.8415279860089957	17	
LINC00929	LINC00929				0.11790741615786156	13995.0	1.375160800494905	2.31650581548586	15	
LINC00934	LINC00934				0.3910284207686775	2756.0	-0.15126159045853826	2.027693487588738	17	
LINC00943	LINC00943				0.0473104422815617	16546.0	2.6855466343805503	2.453149973100667	22	
LINC00955	LINC00955				0.14823038522311735	14778.0	2.09435407167553	2.464276959680167	15	
LINC00968	LINC00968				0.28050501805725897	7062.0	0.48981131932744054	1.965680886057168	23	
LINC01005	LINC01005				0.3483295656858345	8069.0	0.7668682366998505	2.5403861152918474	16	
LINC01007	LINC01007				0.1445115119044941	11834.0	1.4940761336108563	1.9760538244953834	18	
LINC01013	LINC01013				0.3795292787142135	9624.0	0.7511643802610395	2.1270642968111235	23	
LINC01015	LINC01015				0.266996215705188	17636.0	4.676670027756539	5.196487929409772	17	
LINC01018	LINC01018				0.143393657093291	14330.0	1.751442190187737	1.9224379952844295	22	
LINC01019	LINC01019				0.42809393346062796	7477.5	0.566841708564597	2.472148934570671	21	
LINC01020	LINC01020				0.5086300243603716	6939.0	0.32219919366254823	2.1168562912980735	15	
LINC01056	LINC01056				0.458237465805104	5832.0	-0.02561308155754329	1.9577514486547782	18	
LINC01069	LINC01069				0.838374967237342	7812.0	0.7439723078839098	2.209392628826327	11	
LINC01082	LINC01082				0.536390782377121	7477.5	1.2224359641143685	2.5339213455919785	17	
LINC01085	LINC01085				0.28676170420018504	11982.0	1.4187595894500717	1.6451909872893895	19	
LINC01091	LINC01091				0.8042436048881211	6259.0	0.1985363799288746	2.0078476389822315	24	
LINC01093	LINC01093				0.06459714080802999	9833.0	0.8288928839027628	2.5753804026583147	20	
LINC01095	LINC01095				0.08775264897624904	16027.0	2.2105463975375237	2.6541970878986434	17	
LINC01101	LINC01101				0.43045678267579796	7514.0	0.744671998026905	2.8305275068044606	17	
LINC01103	LINC01103				0.3722446712194081	6970.0	0.4373823250374111	2.3154862683835553	16	
LINC01104	LINC01104				0.20405579064698703	3514.0	0.006523866308661586	1.8618016435823148	16	
LINC01114	LINC01114				0.307798202048982	10309.0	0.8711646812437637	1.690538837715119	20	
LINC01115	LINC01115				0.41934774174048006	10765.0	0.8846021965358402	2.429665527721081	25	
LINC01141	LINC01141				0.17472840239233278	13158.0	1.8036515103049273	1.8313354742468317	17	
LINC01142	LINC01142				0.6412827533617116	4575.0	-0.20094821376522323	1.6398544950834675	16	
LINC01146	LINC01146				0.10418727489136301	13903.0	1.1206511110396795	2.196859397572757	21	
LINC01148	LINC01148				0.2562037981820805	13555.0	1.0622101126227592	2.407528868730421	17	
LINC01159	LINC01159				0.19837465196840398	15059.0	2.180506562631521	2.0864929790484297	18	
LINC01180	LINC01180				0.3296844970749875	357.0	-0.751368501907701	1.7156403495641188	18	
LINC01187	LINC01187				0.004967837454927975	17211.0	2.7065196252600807	4.0309802320770105	19	
LINC01191	LINC01191				0.41336506124161343	10867.0	1.0977559246464292	1.7960633326252233	22	
LINC01193	LINC01193				0.609940877898511	6198.0	0.17580182321075344	1.8438698928244683	19	
LINC01208	LINC01208				0.6227888918188565	7079.0	0.20126596324755167	1.7637740418023093	20	
LINC01210	LINC01210				0.07946407836519635	15938.0	2.103701657980492	2.435161835411784	14	
LINC01227	LINC01227				0.761320784350447	4422.0	-0.9571071519029472	3.1018069413331446	20	
LINC01231	LINC01231				0.295646344874553	9119.0	0.5182995500498507	2.246033379034432	17	
LINC01233	LINC01233				0.07835771871208759	12741.0	1.111710356464382	2.5125016303597416	16	
LINC01241	LINC01241				0.3299413205270045	333.0	-0.7927974386778067	2.396064267907457	15	
LINC01255	LINC01255				0.2062399220207925	9274.0	1.1395544987723776	2.2245383827548446	14	
LINC01257	LINC01257				0.220018092160437	10251.0	1.072173050248162	1.9988083366121239	21	
LINC01281	LINC01281				0.23976656931240697	12743.0	1.2339188006895196	2.638123546887234	20	
LINC01282	LINC01282				0.737295857587142	3435.0	-0.1988981838338499	1.224400559059658	12	
LINC01289	LINC01289				0.47587318955932295	7283.0	0.3577855998325094	1.8955758427569294	20	
LINC01304	LINC01304				0.349673966292855	7367.0	0.4585098952300457	1.9864859137636037	17	
LINC01310	LINC01310				0.21861784257904399	11430.0	1.0941455730284706	2.579065535791873	21	
LINC01312	LINC01312				0.6096284563137679	6684.0	0.4956286309920773	1.816046523411378	14	
LINC01333	LINC01333				0.16001960748225863	14441.0	1.5274789907786885	2.118524128951047	13	
LINC01339	LINC01339				0.6716007861220961	4576.0	-0.2418972480189438	2.3001854953450143	14	
LINC01342	LINC01342				0.4352333717629355	11611.0	0.6931193462302021	2.6338465624754464	21	
LINC01350	LINC01350				0.227440586307546	10197.0	0.8825247076046174	2.176251256571844	16	
LINC01360	LINC01360				0.2042606691212659	9019.0	1.0119076996065097	2.378007713394051	19	
LINC01365	LINC01365				0.9091080017511985	3652.0	-0.5442514115493089	1.5675306138244758	8	
LINC01416	LINC01416				0.42258414246972453	1385.0	-0.5575631407460239	2.456638741830503	16	
LINC01425	LINC01425				0.09843884507311612	8572.0	0.8059988972717137	2.643594570194893	15	
LINC01428	LINC01428				0.41064251236802796	7046.0	-0.11918229605666708	2.37112200789471	17	
LINC01432	LINC01432				0.4276535406707105	7054.0	0.5575270182833323	1.8743777119006813	15	
LINC01467	LINC01467				0.3398446124638023	15079.0	2.1022582864563937	2.7703726242687727	16	
LINC01477	LINC01477				0.4741794087641995	8658.0	0.3425960103426834	2.0737599024792956	15	
LINC01487	LINC01487				0.14587115384637322	15330.0	2.4193938060142695	2.400575063159431	15	
LINC01490	LINC01490				0.497062691620291	6642.0	0.11769675492670864	1.8885383445889414	16	
LINC01500	LINC01500				0.908750088830441	5544.0	0.005230553657720323	0.9935699207833717	21	
LINC01505	LINC01505				0.384884705395676	3906.0	-0.41606496521589487	1.7246881748378466	23	
LINC01514	LINC01514				0.30653076578401695	11978.0	1.1363096719639314	1.8147927995422029	18	
LINC01520	LINC01520				0.4704668625357135	7298.0	0.20253845470064824	1.90393180334355	16	
LINC01523	LINC01523				0.563912976068252	6615.0	0.4419827967712762	1.9087648711723169	13	
LINC01525	LINC01525				0.535585611464502	9849.0	0.7542593073285702	1.8810415837783374	11	
LINC01532	LINC01532				0.20425978642310152	15773.0	1.756641615602671	2.8454675750566323	17	
LINC01538	LINC01538				0.12849538716394246	6730.0	0.6213512588750791	2.386775377278495	15	
LINC01539	LINC01539				0.5346741836915185	4985.0	0.3831209077865566	2.0397708407282047	22	
LINC01549	LINC01549				0.37573624746518	9605.0	1.0541437410709547	2.1635022806525313	19	
LINC01566	LINC01566				0.46713548611614697	7547.0	0.41684767054751004	1.7660251463389316	17	
LINC01568	LINC01568				0.29206903258294203	11890.0	1.6594474103602395	2.3919309216379374	17	
LINC01580	LINC01580				0.38169146266611603	6849.0	0.7269188195518326	1.9176456554191297	18	
LINC01581	LINC01581				0.8100355748485351	133.0	-0.9590100910915695	1.6634288214309525	18	
LINC01618	LINC01618				0.4436156452766579	3859.0	0.1287681451086344	2.347281077368594	17	
LINC01620	LINC01620				0.608830920353415	8523.0	0.2185250992376841	1.7632400065822194	19	
LINC01644	LINC01644				0.166170275712868	16347.0	2.7523096535826017	2.388704545476899	21	
LINC01647	LINC01647				0.6535004414088055	6213.0	0.6728140881381325	1.9178101190246923	19	
LINC01648	LINC01648				0.304682743188062	2501.0	-0.10049159677654974	2.2316814933978373	15	
LINC01649	LINC01649				0.814169113271715	5059.0	-0.13306249741421272	1.1507919296822708	19	
LINC01654	LINC01654				0.7853198210192065	4550.0	-0.41131329172027553	1.5343121546630878	15	
LINC01656	LINC01656				0.5724081382794746	2341.0	-0.37684704528479707	1.804900359435066	16	
LINC01657	LINC01657				0.14876598785635098	13763.0	1.2980345288420923	3.0194432106170668	17	
LINC01664	LINC01664				0.542660591163462	8257.0	0.3940897018152231	1.5979983978831689	22	
LINC01676	LINC01676				0.10255216433680499	11684.0	1.3741660409712904	2.799529454819501	15	
LINC01686	LINC01686				0.579314099692224	5046.0	-0.04920964919637149	1.4374577429650668	23	
LINC01687	LINC01687				0.6685023637118871	7564.0	0.5573254091822546	1.690417908917441	17	
LINC01689	LINC01689				0.2713411050018695	4589.0	-0.22798397448019558	2.1012933142922763	16	
LINC01692	LINC01692				0.292305457039802	8850.0	0.32809966236495147	2.4011715501096496	17	
LINC01697	LINC01697				0.6876076782295469	4633.0	0.405985582094452	1.5155626245388771	22	
LINC01700	LINC01700				0.102708799862294	15073.0	2.0473952527265435	2.5953155773049494	16	
