	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
TPRXL	TPRXL	0.662259879076215	1418.0	0.0100116666666667	0.143403725010114	4811.0	0.02169333333333336	0.0025502723166142553	25	-4.580556590197887
NPSR1.AS1	NPSR1.AS1	0.549949020164338	1417.0	0.00997083333333333	0.8651443605767251	75.5	0.0011900000000000042	0.0010454154765061198	25	8.399371858047985
KCNK10	KCNK10	0.573379511025792	1416.0	0.009934166666666671	0.288627610160136	15031.0	0.28210666666666667	0.04608837198694963	25	-5.905448343392739
TP53AIP1	TP53AIP1	0.8369025869283999	1415.0	0.00992583333333336	0.0474283610896125	9088.0	0.0614766666666666	0.005311997252899794	25	-9.70460466732958
C12orf40	C12orf40	0.5897960754286171	1414.0	0.00992500000000001	0.63999546614259	437.0	0.002489999999999998	0.0009966146400393419	25	7.460255650776425
COQ3	COQ3	0.9717262649902401	1413.0	0.00988583333333337	0.16610998962686999	14846.0	0.2688866666666671	0.02936273266309682	25	-8.820733284775189
FRMD1	FRMD1	0.699195060274455	1412.0	0.00982916666666667	0.324243997649199	1581.5	0.0064899999999999914	0.001025519290318244	25	3.2560739697353256
PRKACG	PRKACG	0.560673053508131	1411.0	0.009820833333333329	0.822524637865845	3882.5	0.016550000000000203	0.011114487334272442	25	-0.6054410306372775
ATP6V1G3	ATP6V1G3	0.607641903512564	1410.0	0.00982	0.417299235599499	1321.5	0.005679999999999994	0.0017906457039395126	25	2.312015152350794
ZNF829	ZNF829	0.9322075793311558	1409.0	0.00981083333333327	0.8505335092923209	1694.0	0.008233333333333419	0.00581460286532811	25	0.2712996977672069
LINC00652	LINC00652	0.616012177443648	1408.0	0.00979666666666666	0.32672168842705396	3707.5	0.016600000000000056	0.00521161008035227	25	-1.305418714838608
NANOG	NANOG	0.5897960754286171	1407.0	0.009792499999999999	0.12725080708385303	6346.5	0.031643333333333315	0.004084503800499732	25	-5.349691027502509
ANP32D	ANP32D	0.7778460066804209	1406.0	0.00978916666666665	0.7399323427961	7011.5	0.03618999999999924	0.018333909713161643	25	-1.4400001825240702
CALR3	CALR3	0.6060912367652579	1405.0	0.009785	0.76547503224395	3653.5	0.01790666666666658	0.01323263449736095	25	-0.6137603716241332
KCNH4	KCNH4	0.8758924402510029	1404.0	0.00977500000000006	0.0620555894213758	7551.0	0.042539999999999925	0.0060448325038828955	25	-5.4203321562596285
NXPE1	NXPE1	0.564146251330147	1403.0	0.00973666666666667	0.7115811261731481	3440.5	0.017433333333333346	0.01295844497986916	25	-0.5939498665637263
KRTAP10.11	KRTAP10.11	0.589456265276464	1402.0	0.00973333333333334	0.730115912053774	465.5	0.002450000000000013	0.0009112847056846839	25	7.992379645898999
NAT8	NAT8	0.8870905900460991	1401.0	0.00973166666666667	0.784506696368098	8379.0	0.05477333333333328	0.02870457885463928	25	-1.569145706500651
AKAP4	AKAP4	0.56951033099867	1400.0	0.0097175	0.118222981608142	9639.0	0.06617333333333339	0.02404768266728977	25	-2.3476621059261547
EGFLAM.AS2	EGFLAM.AS2	0.604805399537332	1399.0	0.009705	0.36219385758945705	1206.5	0.005776666666666669	0.003240791798539603	25	1.2121523311381974
TAAR5	TAAR5	0.655121847078811	1398.0	0.00969916666666667	0.22636597854442603	6001.5	0.029503333333333215	0.004846275775158662	25	-4.086471258647715
DLGAP3	DLGAP3	0.8192639445972579	1397.0	0.00969250000000005	0.6294927350573879	3166.5	0.012856666666666633	0.007244910410201852	25	-0.4367433808720383
TRPM3	TRPM3	0.756929885684311	1396.0	0.009690833333333341	0.8116500086962909	604.0	0.003279999999999981	0.0025697312152282385	25	2.4947485929044775
ZCWPW2	ZCWPW2	0.906205798158572	1395.0	0.009684166666666721	0.219964365917518	4886.5	0.022803333333333224	0.005335116889274478	25	-2.459021412078298
ELSPBP1	ELSPBP1	0.606231349441027	1394.0	0.00968333333333334	0.48854661971746205	9132.0	0.057966666666666625	0.012172729653706211	25	-3.9665165256202446
IZUMO4	IZUMO4	0.97996427301613	1393.0	0.00968166666666659	0.307487255659018	1740.5	0.007343333333333338	0.003091984859337188	25	0.7562563983041327
C17orf50	C17orf50	0.9754882018860741	1392.0	0.00965583333333325	0.41069118810852295	6397.0	0.04130333333333338	0.023625953831420923	25	-1.3395226379351968
OR10A4	OR10A4	0.628129974002304	1391.0	0.00964583333333333	0.788971657370204	304.0	0.0022833333333333113	0.001402915284789604	25	5.248000417291181
MCHR2.AS1	MCHR2.AS1	0.597998117010204	1390.0	0.00963833333333334	0.457556176947867	8644.0	0.05108666666666688	0.033240787153067726	25	-1.2469119080264726
LINC00348	LINC00348	0.6360771840028691	1389.0	0.00962166666666667	0.395418052887623	1554.5	0.006626666666666663	0.0015456255475804403	25	1.937726770037189
CELF4	CELF4	0.789778848544427	1388.0	0.009620000000000021	0.111716920234669	16994.0	1.1111799999999996	0.11393749982223005	25	-9.6681075301696
PIRT	PIRT	0.564501194603591	1387.0	0.00961916666666667	0.662537960079173	507.0	0.002633333333333341	0.0009207610579981782	25	7.587020837437666
C10orf90	C10orf90	0.577379983126155	1386.0	0.009610833333333341	0.36204838819336294	2587.0	0.010806666666666638	0.0028177389477696173	25	-0.42439464957527717
ASMT	ASMT	0.7959345894445821	1385.0	0.00951833333333335	0.00343000759284425	4055.0	0.01740333333333332	0.0024208154044086457	25	-3.257166980035022
DBIL5P2	DBIL5P2	0.6784185219262199	1384.0	0.009515000000000001	0.00315573802265802	13346.5	0.17036666666666683	0.03521468548878559	25	-4.567743952104624
GJD2	GJD2	0.644982069868242	1383.0	0.00951083333333333	0.123018252672149	7688.0	0.04299333333333334	0.008517170837436238	25	-3.931176283658837
CFAP206	CFAP206	0.9871093467454491	1382.0	0.00949666666666626	0.891357451226985	1571.5	0.009563333333333434	0.007472762268795058	25	-0.008921288309352864
ZNF597	ZNF597	0.9836927450747192	1381.0	0.0094883333333331	0.7615449691171708	3981.0	0.01749666666666648	0.012604963932544302	25	-0.6353317134575016
COQ4	COQ4	0.999371513457646	1380.0	0.00948416666666407	0.7065048391713159	1084.5	0.005846666666666623	0.0040715305612400035	25	0.8933986728788372
ADCY2	ADCY2	0.8053927947303431	1379.0	0.00946999999999999	0.286154568296965	5884.0	0.03052666666666684	0.012413700242220615	25	-1.6962441702152897
CYP1A1	CYP1A1	0.9124157588976171	1378.0	0.00945916666666667	0.787105451671792	1737.5	0.008140000000000005	0.005950496011071486	25	0.22169020266751288
DPPA4	DPPA4	0.619149988809988	1377.0	0.0094575	0.263613208109911	14187.0	0.24534666666666793	0.10009152258567378	25	-2.3567347221115313
LINC00687	LINC00687	0.602802306634525	1376.0	0.00945166666666667	0.19382133153786898	3432.5	0.01459333333333333	0.0018702594393212872	25	-2.7491729535302105
LINC00698	LINC00698	0.597998117010204	1375.0	0.009446666666666671	0.329051158675742	4655.5	0.020043333333333288	0.005500637589306284	25	-1.9264433430894365
LRRC2.AS1	LRRC2.AS1	0.614757297517909	1374.0	0.009440833333333341	0.409125772678497	2999.5	0.013066666666666641	0.002429325085362267	25	-1.4925270212622066
C20orf203	C20orf203	0.8400639617198621	1373.0	0.009432500000000009	0.841819535556251	197.0	0.00154333333333333	0.0007087907020124188	25	11.13046015455272
MAB21L2	MAB21L2	0.693357413251859	1372.0	0.009427500000000009	0.5743063222190979	6054.5	0.03746333333333443	0.027753597948267688	25	-1.0101693259948787
RPL34.AS1	RPL34.AS1	0.635158065121606	1371.0	0.009424166666666671	0.507876186365095	682.0	0.003666666666666685	0.0018794699804485923	25	3.063363639692604
CCDC158	CCDC158	0.69264757098912	1370.0	0.00940916666666667	0.20565912837233896	1764.0	0.007716666666666662	0.0013178352760549363	25	1.2843031528695041
C17orf99	C17orf99	0.7154668640426161	1369.0	0.00940083333333337	0.0619231096138124	8114.0	0.048810000000000076	0.022969717887140428	25	-1.7157009441866016
AADACL2	AADACL2	0.6783293562719129	1368.0	0.0093775	0.9395761065556278	561.0	0.004196666666666685	0.00431572812619826	25	1.2004540559178203
MIR133A1HG	MIR133A1HG	0.591674163501563	1367.0	0.00933583333333333	0.8766961109824041	15447.0	0.42927333333333423	0.3021664938407285	25	-1.3897553453472882
WEE2.AS1	WEE2.AS1	0.947364824638135	1366.0	0.00933083333333329	0.770338078586601	3527.5	0.01957333333333317	0.013472178980457354	25	-0.7602704814757565
DSCAM.AS1	DSCAM.AS1	0.598667164173381	1365.0	0.00932083333333334	0.102093751348129	17552.0	3.8978599999999988	0.5624283579479947	25	-6.913839090286805
GPR50	GPR50	0.610089388746526	1364.0	0.00932	0.8316756309350891	2550.0	0.011386666666666857	0.00818280293596816	25	-0.2525621944997184
PSMC3IP	PSMC3IP	0.989226678342734	1363.0	0.00929999999999875	0.35255797213291995	6018.0	0.029746666666666678	0.014041882622803568	25	-1.4561200385953375
KCNJ9	KCNJ9	0.5997832187619909	1362.0	0.009295	0.7448156564328741	1390.5	0.00699666666666669	0.0046627885671798475	25	0.49290961840103115
LURAP1L.AS1	LURAP1L.AS1	0.718474267061963	1361.0	0.00921833333333335	0.746473220234658	621.0	0.0033633333333333354	0.0023364166136613327	25	2.505974305166752
OR6W1P	OR6W1P	0.601013409263346	1360.0	0.00920416666666667	0.779821074302186	1428.5	0.007566666666666634	0.006193401132866568	25	0.26439430691971527
ASZ1	ASZ1	0.6289549720829051	1359.0	0.00915	0.3815557141764	1128.5	0.005066666666666676	0.0012035345322716645	25	3.3927845224565814
IGFALS	IGFALS	0.99958240393903	1358.0	0.00910916666666672	0.769474113840124	7347.5	0.04672999999999992	0.03250868188881457	25	-1.15725495921376
PATL2	PATL2	0.9855249707472099	1357.0	0.00910416666666647	0.807302645292753	174.0	0.001569999999999989	0.0010219466717985108	25	7.372367731681339
LIFR.AS1	LIFR.AS1	0.9680025408879491	1356.0	0.009100833333333341	0.287487376730244	1684.0	0.008856666666666685	0.005020935337829649	25	0.048629717420778415
LRRC66	LRRC66	0.8237316175598579	1355.0	0.00908333333333336	0.0370610636854027	3687.5	0.018596666666666647	0.008355272509242586	25	-1.1386024001981572
GRIN2B	GRIN2B	0.579127782221552	1354.0	0.009072499999999999	0.274780966513685	3287.0	0.014726666666666626	0.008168527282378492	25	-0.69218923695879
LINC00421	LINC00421	0.63706186294566	1353.0	0.00907083333333334	0.31820947712548603	3840.5	0.017606666666666704	0.0053678634793867174	25	-1.5901733280125427
PDE1B	PDE1B	0.9905675258537551	1352.0	0.00905583333333349	0.515462113518273	5174.0	0.022986666666666586	0.008890006874138092	25	-1.567021660451047
CSN1S1	CSN1S1	0.607091006555717	1351.0	0.00904833333333333	0.25687402395459497	15099.0	0.29535999999999946	0.05308787766175699	25	-5.393164678589459
MRGPRX4	MRGPRX4	0.6171911557695879	1350.0	0.009025	0.15084336643987803	2877.0	0.012826666666666653	0.0044785962169048	25	-0.8488522926708539
ACYP1	ACYP1	0.971670853760443	1349.0	0.00899749999999955	0.0203885528904597	13241.0	0.16994000000000004	0.059198693014539276	25	-2.7186833324254778
OR52D1	OR52D1	0.7599188563413051	1347.5	0.00899583333333333	0.515119613635986	1903.5	0.007833333333333336	0.0065260340460627534	25	0.17813269005259721
OR3A3	OR3A3	0.6298478128482929	1347.5	0.00899583333333333	0.20469957855970103	3475.0	0.015513333333333301	0.003683647548186342	25	-1.769306079027264
C3orf20	C3orf20	0.677939469589154	1346.0	0.00899000000000001	0.312385163266339	6184.0	0.03146000000000006	0.0030707438174800835	25	-7.317445327770584
RLN1	RLN1	0.750797620968808	1345.0	0.008975000000000009	0.426618783198131	10314.5	0.07547333333333336	0.038904231001457984	25	-1.7092828111893856
SPTBN4	SPTBN4	0.938025410860091	1344.0	0.008952499999999971	0.686891106146611	5663.0	0.029706666666666433	0.014838094585422007	25	-1.3987083413699777
LOH12CR2	LOH12CR2	0.8870905900460991	1342.5	0.008948333333333341	0.190580376206007	14164.0	0.2096166666666661	0.021619352720121644	25	-9.281884426935964
SLC6A5	SLC6A5	0.6231118769581011	1342.5	0.008948333333333341	0.357539187784695	2731.5	0.010993333333333294	0.002769702150051522	25	-0.7383465402450988
EPPIN	EPPIN	0.85798157171415	1341.0	0.00892750000000001	0.0060552636408399895	5527.0	0.029640000000000034	0.010854032575413924	25	-1.9082769335810787
RNF148	RNF148	0.926012834526539	1340.0	0.00892333333333337	0.765704528135529	5710.0	0.03365333333333357	0.02438660312624596	25	-1.0140813737762706
SUN3	SUN3	0.620517199271188	1339.0	0.0089125	0.0388910101958921	5570.5	0.02917333333333337	0.010453986480445343	25	-1.93809637799247
DRD3	DRD3	0.6087086286541071	1338.0	0.00889083333333334	0.36689588795146794	1495.5	0.006466666666666669	0.0021840912594554376	25	1.1099200439413381
BPESC1	BPESC1	0.635289585561468	1337.0	0.00888333333333334	0.0189627312862067	9706.5	0.06631999999999992	0.033557628017309916	25	-1.711583030750541
AIRE	AIRE	0.653716540647952	1336.0	0.008877500000000009	0.696189797634895	335.0	0.002293333333333325	0.001456173003051081	25	4.521555236136813
LINC00598	LINC00598	0.623389900477606	1335.0	0.008863333333333341	0.228646439601661	1920.5	0.008370000000000002	0.004437065054323234	25	0.11118460678250855
TEX101	TEX101	0.647855671364506	1334.0	0.008822499999999999	0.0799312955693506	10479.0	0.07265666666666676	0.03221774082821542	25	-1.981335904557359
SERPINA6	SERPINA6	0.8913767075037231	1333.0	0.00882083333333337	1.30649021700901e-05	14117.0	0.20285000000000036	0.04031525794470561	25	-4.812797351632667
STH	STH	0.6423188373890789	1332.0	0.00879833333333334	0.8426463527349741	2159.0	0.011656666666666484	0.007956672310662225	25	-0.35923728183487896
SPATA3	SPATA3	0.627760953889968	1331.0	0.008772499999999999	0.23038018765427398	8411.0	0.05768000000000027	0.03468101732883509	25	-1.4102094969208632
KRTAP4.9	KRTAP4.9	0.6434687533190699	1329.5	0.008759999999999999	0.0538981188998891	2536.0	0.010586666666666678	0.002811340295883671	25	-0.6497493986556028
MS4A12	MS4A12	0.620624329140174	1329.5	0.008759999999999999	0.713065560497609	7837.5	0.04557666666666664	0.02994530044127995	25	-1.2294639266973069
LINGO1.AS1	LINGO1.AS1	0.607641903512564	1328.0	0.00875666666666667	0.641834163646527	604.0	0.0031766666666666644	0.0018176921162918788	25	3.0698268149962025
SVOP	SVOP	0.6105090973178411	1327.0	0.008739166666666671	0.667559186661811	1502.5	0.006423333333333353	0.004134663204520393	25	0.5601020491346035
LINC01069	LINC01069	0.636148895927454	1326.0	0.00873	0.6830162404728412	474.0	0.0030933333333333156	0.001647339325048689	25	3.421679177421498
KIZ.AS1	KIZ.AS1	0.6164748713753979	1325.0	0.008721666666666659	0.9332322970250021	22.0	0.0005266666666666665	0.00030592149803987666	25	26.78791798715558
LINC00330	LINC00330	0.642301131149022	1324.0	0.008715833333333329	0.89610774485164	109.0	0.0010466666666666677	0.0006846870060810936	25	11.200981760355377
C1orf61	C1orf61	0.6499630120552591	1323.0	0.008705833333333341	0.541570612187832	12822.0	0.15139333333333346	0.04804750566809931	25	-2.9697171167563057
PRDM13	PRDM13	0.614186314347834	1322.0	0.008699166666666671	0.379879002741579	2201.5	0.010323333333333334	0.00686380907368497	25	-0.23662759981094536
TMEM239	TMEM239	0.649637474960555	1321.0	0.008688333333333341	0.645093483869499	797.5	0.003873333333333337	0.0020826554452678444	25	2.311952277531323
IDO2	IDO2	0.94470306945147	1320.0	0.00868583333333325	0.271422745190197	2167.5	0.009130000000000003	0.0008667200838238921	25	-0.5124684139164382
ATCAY	ATCAY	0.619399025890099	1319.0	0.0086575	0.10465934679852301	14422.0	0.23323999999999995	0.025604986764734654	25	-8.771045346108668
NLRP4	NLRP4	0.672112804111582	1318.0	0.00865666666666666	0.0450030020277388	4104.0	0.01761333333333333	0.005332187376885985	25	-1.6797359195387833
BHLHE23	BHLHE23	0.6245579830951371	1317.0	0.00864666666666667	0.0845329082799234	3199.0	0.013633333333333325	0.0021799804620259338	25	-2.2874822749706514
GDF3	GDF3	0.781649233656175	1316.0	0.00863583333333333	0.666517156926094	2275.0	0.011106666666666917	0.008878635144944181	25	-0.2782897701051011
EPHA5	EPHA5	0.6267901372238089	1315.0	0.0086275	0.46485912520393796	2900.0	0.013863333333333479	0.00844782050568643	25	-0.6197851066803698
SLC12A3	SLC12A3	0.7541997627652309	1314.0	0.00862250000000002	0.48203951707146997	8553.0	0.05135666666666662	0.008175184050482282	25	-5.227303312412345
DNAH6	DNAH6	0.9739528279470071	1313.0	0.008621666666666859	0.0703861364898002	4835.5	0.019006666666666804	0.007278914245448468	25	-1.4267237736031475
CAPRIN2	CAPRIN2	0.9875659358073771	1312.0	0.008617499999999721	0.46635470247127503	983.5	0.004706666666666638	0.0025664907948402945	25	1.523805712140278
PAGE2B	PAGE2B	0.8209105385167371	1311.0	0.008606666666666691	0.532147656874068	11592.0	0.10709999999999986	0.04944088431315438	25	-1.992143439617397
GPR83	GPR83	0.726291453212167	1310.0	0.008601666666666659	0.47351773656145296	2377.0	0.011543333333333357	0.006747732815409036	25	-0.43594889530141834
ZNF649.AS1	ZNF649.AS1	0.959020386548619	1309.0	0.00856333333333337	0.411825757043531	8541.0	0.04924999999999979	0.016322062437762526	25	-2.4927405358120818
AGXT	AGXT	0.6809749630677779	1308.0	0.0085625	0.0242707385583313	16240.0	0.512223333333334	0.20992268985889215	25	-2.3992681956957087
KRT33B	KRT33B	0.6578670399003729	1307.0	0.008546666666666659	0.255018673322005	5391.5	0.02641333333333333	0.004680688260565088	25	-3.817102458455473
LINC01141	LINC01141	0.627475201815626	1306.0	0.0085325	0.364706778309589	1467.5	0.006446666666666684	0.003996372776702729	25	0.5219316239698406
PPEF2	PPEF2	0.6359063334865811	1305.0	0.00853166666666667	0.7110311447131892	629.0	0.003326666666666631	0.0018938741402900444	25	2.748334690922439
LINC01539	LINC01539	0.6298478128482929	1304.0	0.0085275	0.9166214022892081	68.5	0.0012733333333333227	0.0009243741626595657	25	7.847651913804397
TEX22	TEX22	0.9669506191529691	1303.0	0.00852166666666654	0.549546967902529	2010.0	0.010273333333333317	0.008688724600606537	25	-0.2016022773405083
ACTL7B	ACTL7B	0.641656116730416	1302.0	0.00850916666666667	0.836883278556405	5793.5	0.03192666666666644	0.01898257485559138	25	-1.233631379206813
ACTL6B	ACTL6B	0.633531427654955	1301.0	0.008472499999999999	0.07434605245838902	4889.5	0.02378666666666678	0.013308137652495798	25	-1.150737020201679
MBD3L1	MBD3L1	0.658071718263108	1300.0	0.00846583333333334	0.609379717556336	794.0	0.004836666666666659	0.003471150945851947	25	1.0455225725644586
ACER1	ACER1	0.7752517029948092	1299.0	0.008445833333333309	0.5305036899618301	10430.0	0.07550999999999977	0.020110003038841563	25	-3.3348660632788096
SLC22A14	SLC22A14	0.7022102599316511	1298.0	0.00844500000000001	0.6844479441462881	2189.0	0.010416666666666609	0.006953549586495644	25	-0.2835482284466246
PTPRO	PTPRO	0.9731487235113571	1297.0	0.008437500000000759	0.748499971829067	3241.5	0.01545333333333347	0.009654538608382186	25	-0.7266875837278729
MTUS2.AS1	MTUS2.AS1	0.6500769276568361	1296.0	0.008415	0.24889897710944697	6603.5	0.033766666666666695	0.01027134746290395	25	-2.468192879096623
ANKRD30BP3	ANKRD30BP3	0.6248995669056279	1295.0	0.0084125	0.8841634779072509	223.0	0.0019566666666666465	0.0013544593700754554	25	4.766354366889356
ZCCHC13	ZCCHC13	0.6434687533190699	1294.0	0.00838666666666667	0.35934537966169605	1916.5	0.007966666666666664	0.0012711179098497444	25	0.33041781312770135
LRFN2	LRFN2	0.728631633348911	1293.0	0.00838583333333334	0.132969233882554	4560.5	0.02125000000000001	0.0033700237662641066	25	-3.8172332181880853
PHACTR2.AS1	PHACTR2.AS1	0.714072396093297	1292.0	0.00838416666666667	0.28860909806935103	6806.0	0.0342133333333333	0.0076115956861152545	25	-3.3933970919899332
DSG1	DSG1	0.640593776516175	1291.0	0.00835166666666667	0.24203938401859398	16247.0	0.5426366666666681	0.08870542333831523	25	-6.023137931062931
TRPC5	TRPC5	0.6262531248443061	1290.0	0.008347499999999999	0.7029428745887929	344.0	0.002406666666666658	0.0013321001241426327	25	4.459749853380567
LINC00029	LINC00029	0.625447613994066	1289.0	0.00830666666666667	0.568494619687134	599.5	0.0035633333333333402	0.0022777710026999397	25	2.082445218466147
RBM26.AS1	RBM26.AS1	0.932852342421988	1288.0	0.00830416666666667	0.639751695953412	6062.5	0.028859999999999993	0.01644179408071432	25	-1.2502183905492792
ZSCAN12P1	ZSCAN12P1	0.9826849724682909	1287.0	0.008279999999999841	0.149329714410567	8446.0	0.05172999999999996	0.00610490278079545	25	-7.117230455607471
SLC7A3	SLC7A3	0.7252513518496371	1286.0	0.00826583333333334	0.426628241381253	10341.0	0.08594666666666688	0.045822523220128565	25	-1.6952543830936506
FAM71F1	FAM71F1	0.721129542411025	1285.0	0.00825916666666668	0.6451674239006769	4532.0	0.020759999999999886	0.009612736294836832	25	-1.300444842125506
LIPC.AS1	LIPC.AS1	0.678419019182044	1284.0	0.00824166666666667	0.0560149066030773	7388.5	0.04340666666666662	0.014499647186001432	25	-2.4252314245238824
OR10C1	OR10C1	0.6508072984084821	1283.0	0.00823916666666667	0.546749837302783	3569.5	0.015906666666666666	0.010764372390574602	25	-0.7123034880058349
DPPA3	DPPA3	0.73953727083818	1282.0	0.00821416666666666	0.499109709186491	10184.5	0.07455000000000116	0.04043909028586314	25	-1.6403888629642205
KLHL14	KLHL14	0.948670318127087	1281.0	0.00820750000000006	0.497121914045939	6095.5	0.03287666666666671	0.00977013353333827	25	-2.52495696015709
ITIH1	ITIH1	0.720287302186823	1280.0	0.008206666666666659	0.868937737788521	12321.0	0.20100666666666567	0.17653142084710155	25	-1.0921568470634364
TRIML1	TRIML1	0.6455822051222659	1279.0	0.00820333333333334	0.8040756154118679	356.0	0.0021866666666666675	0.0011449567353947975	25	5.254929274329339
PPY	PPY	0.642301131149022	1278.0	0.008178333333333329	0.18886726775106302	14456.5	0.24173000000000022	0.03107126925550635	25	-7.516643904892222
APAF1	APAF1	0.9944495594297091	1277.0	0.00817416666666615	0.8402224320260891	490.0	0.0035466666666666966	0.0030650811118504502	25	1.5097479744037638
WDR78	WDR78	0.9861691869816009	1276.0	0.00816166666666707	0.19448262537463198	2877.0	0.011843333333333338	0.003151583229402621	25	-1.1681959189014097
FGF8	FGF8	0.805900973404983	1275.0	0.00813916666666668	0.202221810613849	17754.0	25.701589999999978	3.3994419593208938	25	-7.558137818145332
FOXP1.AS1	FOXP1.AS1	0.8139699544111291	1274.0	0.008122500000000029	0.265114884968528	7606.0	0.04410999999999996	0.007436837427692365	25	-4.839086553915268
FEZF2	FEZF2	0.8882779481322071	1273.0	0.008117499999999991	0.235848105757349	12020.0	0.11865333333333337	0.025628519180209662	25	-4.3130011748275
NPPB	NPPB	0.8117228183886529	1272.0	0.008115	0.806478727970548	16245.0	0.5468999999999994	0.34644435229356685	25	-1.5551848267494592
VPS36	VPS36	1.0	1271.0	0.00808166666666388	0.44877227125979996	10779.5	0.10781333333333411	0.046734637255941625	25	-2.1339989464450335
SPINK4	SPINK4	0.848180182816617	1270.0	0.00807416666666667	0.603187298361217	16556.0	0.9284600000000037	0.7977750186572155	25	-1.1536909677649414
RFX6	RFX6	0.677939469589154	1269.0	0.008070833333333341	0.6473578928887559	368.0	0.0024166666666666724	0.0012546210878484718	25	4.506672748792149
LYZL6	LYZL6	0.642988522430865	1268.0	0.00806	0.4538140616139121	4344.5	0.017959999999999966	0.006738807593170906	25	-1.4691026362041566
ATP2B2	ATP2B2	0.714623865572951	1267.0	0.00805583333333333	0.398737246734743	10619.0	0.08356999999999985	0.03296602031441429	25	-2.2906667515959813
ADAT2	ADAT2	0.9642284825014441	1266.0	0.00804500000000008	0.34218078906187394	10322.0	0.07814999999999994	0.01623004472735204	25	-4.319458213313108
LINC01756	LINC01756	0.709702401766742	1265.0	0.00803750000000001	0.658883924962683	808.5	0.004736666666666658	0.003337122845939117	25	0.989125508924574
LINC00668	LINC00668	0.677073565911024	1264.0	0.008029999999999999	0.741005907208016	12697.0	0.13439999999999996	0.07398379843286908	25	-1.7080766691732476
KRTAP3.1	KRTAP3.1	0.842634366065357	1263.0	0.00802416666666668	0.661096649697424	465.5	0.002503333333333344	0.0016073615371505919	25	3.4347178315093
SP7	SP7	0.668546601541545	1262.0	0.008020000000000001	0.111325692959152	11155.0	0.09407000000000001	0.028149430541572446	25	-3.0569002052427736
LRRIQ3	LRRIQ3	0.738609992303973	1261.0	0.00801250000000002	0.662725027940034	808.5	0.0038999999999999885	0.0021121616538162555	25	1.9470574103878662
SNHG22	SNHG22	0.9879401079533701	1260.0	0.008009166666666621	0.607630775903294	12440.0	0.13871999999999926	0.06899808723194294	25	-1.8944124189115135
CCDC61	CCDC61	0.9985403168972992	1259.0	0.00799916666666611	0.699246456208791	2129.0	0.009976666666666741	0.004995745875427622	25	-0.3958367878012536
RBM46	RBM46	0.6461781349469761	1258.0	0.00798916666666667	0.537965500591494	10396.0	0.07377666666666662	0.029279936010479624	25	-2.246845757328631
REG1A	REG1A	0.67379843839249	1257.0	0.00798416666666667	0.545103121481767	17679.0	8.575856666666603	6.682077192735454	25	-1.2822169293875654
NR6A1	NR6A1	0.9806588670492672	1256.0	0.0079216666666666	0.82210528394511	5227.0	0.028066666666666622	0.019730416920375724	25	-1.021012383128922
MKRN7P	MKRN7P	0.9020357299861931	1255.0	0.00791666666666668	0.787217250081269	905.5	0.004799999999999986	0.0025174161871369502	25	1.238041879047131
PCDHB1	PCDHB1	0.680144262757054	1254.0	0.007889166666666671	0.129569673223577	3231.5	0.014359999999999986	0.003576440398766049	25	-1.8092943295143114
A1CF	A1CF	0.6585667078370671	1253.0	0.00788416666666667	0.346738047207169	12163.0	0.12381999999999954	0.02549323258057728	25	-4.547710180217074
KHDC1L	KHDC1L	0.7972939104392509	1252.0	0.007860833333333329	0.750385077325375	1098.0	0.006659999999999988	0.00564753305697536	25	0.21262971304792494
RTTN	RTTN	0.9664063410154499	1251.0	0.00782750000000021	0.6681929002678579	5395.0	0.03143333333333334	0.023497635814883594	25	-1.0046046129619988
ANKRD44.IT1	ANKRD44.IT1	0.8195927182186541	1250.0	0.00781416666666665	0.000262400141307856	7968.0	0.04856333333333342	0.017300638234855253	25	-2.355356265676386
DEFA5	DEFA5	0.679005537910531	1249.0	0.0078125	9.90006538195557e-05	17776.0	67.04672666666666	17.359511922744364	25	-3.8617971786886782
LINC01198	LINC01198	0.689214765525155	1248.0	0.007790000000000001	0.433741970275289	2714.0	0.01160333333333334	0.003753106737782069	25	-1.016047131019477
CCDC38	CCDC38	0.6621197520000871	1247.0	0.0077741666666666705	0.171597858956411	4213.0	0.018579999999999975	0.0025621307322010204	25	-4.217518332505406
SLC6A15	SLC6A15	0.664958704836255	1246.0	0.007749166666666671	0.7645855783727191	7169.0	0.04336333333333319	0.02841417063003263	25	-1.2533945519783636
TMPRSS15	TMPRSS15	0.6690554509912371	1245.0	0.007729166666666671	0.157092063937023	7732.5	0.044629999999999885	0.01591515917817563	25	-2.318596560688826
INSM2	INSM2	0.687364775915058	1244.0	0.007710000000000009	0.665669115438965	9366.0	0.07318666666666644	0.04657402312050882	25	-1.405862373049621
LINC00691	LINC00691	0.6661094674553929	1243.0	0.007706666666666671	0.197038330310053	7264.5	0.040099999999999955	0.012847845330234574	25	-2.521304740266659
CPXCR1	CPXCR1	0.7602598266535991	1241.5	0.00764583333333334	0.0334236939211064	5656.0	0.02775666666666665	0.011249766458481282	25	-1.7876667402434478
FNDC7	FNDC7	0.669109223252214	1241.5	0.00764583333333334	0.862121630011756	846.5	0.004363333333333369	0.0025172874510295588	25	1.3039829832137144
