	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
CR1L	CR1L	0.837240082574245	3006.0	0.131419505912854	0.00179757726585351	15672.0	1.2173550804718836	0.8677754961746993	25	-1.251401519570461
ZNF865	ZNF865	0.44827765325128205	3005.0	0.13140681939053803	0.000287850539993927	7964.0	0.3127011808396816	0.22400316953407834	25	-0.8093383759981249
FBLL1	FBLL1	0.7957063734478441	3004.0	0.131376071179606	0.0281524591394703	12442.0	0.8995903297423837	0.8821001268348514	25	-0.8708923569927163
KCNK4	KCNK4	0.868651353503505	3003.0	0.131372949402717	0.2753787476148855	12653.0	0.6927789250884514	0.5699143366591837	24	-0.9850708072667114
OTUD5	OTUD5	0.32785256313863104	3002.0	0.13123932214863798	0.0108593597924729	2288.0	0.19351715078310344	0.1865305802500264	25	-0.3338746309103204
PRCC	PRCC	0.24433401982555703	3001.0	0.13119480642397802	0.0115731969115048	950.0	0.18857257955513285	0.18591069386203868	25	-0.3086308374155924
NDUFA5	NDUFA5	0.5340228270081321	3000.0	0.13118592073453098	4.156324592077321e-05	8283.0	0.3750843356956409	0.2931119442628091	25	-0.8320998844810858
SCARNA17	SCARNA17	0.8081641868375601	2999.0	0.13113667341200097	2.48216390831307e-06	15154.0	1.3339077853432355	1.194933641448326	25	-1.0065589169231264
EIF5	EIF5	0.34771081951959304	2998.0	0.131093937549244	0.00279934008005815	2327.0	0.17163552911586244	0.12323294041307264	25	-0.32898339868158943
IGFALS	IGFALS	0.792697581000183	2997.0	0.130918853185583	0.0332858734907405	10697.0	0.6022216074700306	0.5257719470863726	25	-0.8964014852755601
NUDCD3	NUDCD3	0.0405923213873423	2996.0	0.130897514208854	0.0923780408248314	1541.0	0.14102380971782913	0.11979377163523663	25	-0.08453106844159608
FXN	FXN	0.466996731723947	2995.0	0.130848711997261	3.12960818382141e-05	6962.0	0.3147532510330493	0.19205856032030455	25	-0.9575440882670503
CNTRL	CNTRL	0.525970207563745	2994.0	0.130813157097703	0.000331656807143867	7906.0	0.3809062678794165	0.3451132613884599	25	-0.7246696628681805
DNASE1L2	DNASE1L2	0.742460268548494	2993.0	0.130777566848335	0.0046334438460125795	10910.0	0.5466214801704045	0.3370194910288364	25	-1.2338868356028958
ABHD10	ABHD10	0.308647881736534	2992.0	0.130770045600202	0.000312612109629399	2700.0	0.30079476624574886	0.3383893105816346	25	-0.502452989290066
RGL3	RGL3	0.596421138233474	2991.0	0.130758718985912	0.000527501201064228	12643.0	1.006911059161941	1.2116373555170694	25	-0.7231143346534812
CCDC28A	CCDC28A	0.212792472847115	2990.0	0.130717820115956	0.0038889149323621296	2472.0	0.21080557494209554	0.1994393224330758	25	-0.4015645152074457
UPK2	UPK2	0.618026514372923	2989.0	0.130712147248377	8.41781444562527e-11	15564.0	1.076244757677318	0.5384161198412067	25	-1.7561372618409044
VDAC3	VDAC3	0.126710742183441	2988.0	0.13064072763913	0.000552786132870645	2565.0	0.2131688266400563	0.21087391942633696	25	-0.39136228522444294
SWAP70	SWAP70	0.150152002975424	2987.0	0.130632265602277	0.00712701120537978	5225.0	0.2539820908208429	0.1988172465450344	25	-0.6204181345536627
MTPAP	MTPAP	0.17603859690895698	2986.0	0.130570082806202	0.00635717871398153	5446.0	0.23896607653629234	0.24522139420101008	25	-0.4420331842711783
LRTM1	LRTM1	0.9524452373409399	2985.0	0.130478655916137	0.06739654999652475	15315.0	1.6108427472164208	1.3487570951536303	18	-1.0975764995932518
KBTBD4	KBTBD4	0.154567681999004	2984.0	0.130448474439577	0.00486867926482888	3056.0	0.2115093112256545	0.1900957401719366	25	-0.4264211113450523
C11orf68	C11orf68	0.39169412419303107	2983.0	0.130418236874903	0.00025102445061845897	6534.0	0.30001495993134114	0.23084477661657202	25	-0.7346786249278426
SNRPN	SNRPN	0.315288331224678	2982.0	0.130313704472963	8.80907079261183e-05	7975.0	0.5987264054382311	0.6538969703080834	25	-0.7163402221370985
ASF1A	ASF1A	0.382796201528136	2981.0	0.13027710952720697	0.00281524844903957	3101.0	0.2528774888565371	0.25179633685318215	25	-0.4869029504619687
C17orf64	C17orf64	0.8745496442319142	2980.0	0.130191887671119	0.523090152340137	13424.0	0.8523249534369397	0.5775205106736415	20	-1.2504024574356636
COPRS	COPRS	0.160890677368028	2979.0	0.13012531104366	0.0629202495577791	487.0	0.14309880646895154	0.13381232156522518	25	-0.0969529208785736
ZNF343	ZNF343	0.11079647222703601	2978.0	0.13011581395238	0.00689951737877223	1499.0	0.16622810553788234	0.14566174496070422	25	-0.24791884509721132
TMEM38B	TMEM38B	0.49543395157817	2977.0	0.130115244980366	0.00550443108461909	2590.0	0.22305501388361912	0.21795965324596048	25	-0.426408133428133
SPOUT1	SPOUT1	0.297581464693154	2976.0	0.12994618593588303	0.0119220520468092	3512.0	0.2213793894504326	0.2071987975718615	25	-0.44128250060350055
PHF5A	PHF5A	0.39716363302866897	2975.0	0.12989078545968	0.00283870104525339	3844.0	0.22692069711557264	0.18818845481135382	25	-0.5155997043132032
WDFY2	WDFY2	0.408417701552281	2974.0	0.129861252144211	0.0167199099523612	3602.0	0.27293705609232666	0.2519684199172257	25	-0.5678322862647533
VCP	VCP	0.30828493945288205	2973.0	0.12983367030821602	5.51026996465405e-08	6202.0	0.2564933116924385	0.1709953934754547	25	-0.7407196112707192
SCMH1	SCMH1	0.41896680945940795	2972.0	0.129745262107801	0.0429176706031517	1178.0	0.20360895584507815	0.2270458312418327	25	-0.32532503826772724
RPS27A	RPS27A	0.322210371005052	2971.0	0.129698258629723	0.000615103899167794	5683.0	0.27199524170006445	0.3013718990724717	25	-0.47216407205942884
FREM2	FREM2	0.7929661635649221	2970.0	0.129614520635835	0.00678256700974025	10835.0	0.7759039128817458	0.704844994776671	25	-0.9169241422373816
SLC46A1	SLC46A1	0.509959929233002	2969.0	0.129570839943072	0.000785040535028939	7515.0	0.3615205030820878	0.3536715096505284	25	-0.6558336105959199
ENSA	ENSA	0.246240473616102	2968.0	0.12952077034776	7.129092959371421e-05	7399.0	0.2785282426631632	0.17758524857138777	25	-0.8390757313128034
GLT8D2	GLT8D2	0.7200513343485201	2967.0	0.129489654942637	0.130748112704831	6164.0	0.6176952924886158	0.8490070119159712	25	-0.5750313374258657
UBAP1	UBAP1	0.439418242047802	2966.0	0.129472612760373	1.43577962800464e-05	4239.0	0.29455506467844705	0.24720371767329255	25	-0.6677992283928716
RPL27	RPL27	0.37389979030478404	2965.0	0.129440181672822	0.0605998370562021	230.0	0.12202161549363526	0.07798904767511361	25	0.0951231794763154
SNHG16	SNHG16	0.38159851889675794	2964.0	0.12942086868091401	0.00230541820279447	3657.0	0.2419552105159456	0.213194112887378	25	-0.5278491995436995
ZNF474	ZNF474	0.8145830538711909	2963.0	0.12937101567912898	0.20500938317439898	10266.0	0.45465589779604004	0.4660789724235126	25	-0.6979179524566366
PPP1R13B	PPP1R13B	0.4487741436784571	2962.0	0.129349950993531	0.0120019390784353	7469.0	0.36319626103564845	0.3703732961042761	25	-0.6313800495386676
FAAP20	FAAP20	0.5759339047652541	2961.0	0.12929987959807399	0.0873931764235342	1076.0	0.17059664919540635	0.13029429938235673	25	-0.31694993405770133
KHNYN	KHNYN	0.362179666691104	2960.0	0.129286751701984	7.459370356445689e-18	7833.0	0.37016279043578015	0.28457262007142986	25	-0.8464483992639013
HIPK1.AS1	HIPK1.AS1	0.761000717455088	2959.0	0.12918425390617802	0.257667225912388	7446.0	0.3091410081520673	0.23522318032493597	25	-0.7650468546394876
SPOP	SPOP	0.15953493964251503	2958.0	0.129131801354885	3.47066167761842e-05	5442.0	0.3090854865923015	0.22036480551888404	25	-0.8166171762940406
CAPZA2	CAPZA2	0.21586709671699397	2957.0	0.129071208183871	0.0282573502450115	4000.0	0.2239439512837335	0.19523325932864413	25	-0.4859455987473904
ANXA2R	ANXA2R	0.6027137331397528	2956.0	0.129054488938389	0.0434375910950595	7893.0	0.34345225929345974	0.2956970805688241	25	-0.7250587998455711
FGF7P3	FGF7P3	0.760672561205777	2955.0	0.129050494555257	0.35007331387906	6010.0	0.4007865101940395	0.4792814320792571	25	-0.5669654558907394
UNC50	UNC50	0.166144513403059	2954.0	0.12903828348301402	0.00048310895961987195	1479.0	0.18831073811933954	0.16945864044094552	25	-0.34977534625613454
CLPTM1	CLPTM1	0.374903660730707	2953.0	0.12902828923283902	9.27482309671163e-05	6205.0	0.2734894259915504	0.20401706244252002	25	-0.7080836035437577
DDO	DDO	0.5699505484440911	2952.0	0.129008910505289	9.80135826184546e-06	11453.0	0.8943915328753335	0.7825248157900174	25	-0.9780937382763168
WDR34	WDR34	0.47500148976996104	2951.0	0.128926728051798	0.0932878461761027	5395.0	0.229609157556978	0.18376444147407728	25	-0.5478885289098913
MSL2	MSL2	0.276368762407669	2950.0	0.128904099625668	0.00410207127510374	2310.0	0.19404133222984143	0.1752343441189204	25	-0.37171499075528786
TRAPPC12	TRAPPC12	0.140311423389569	2949.0	0.128886692851023	0.00512940560759766	1402.0	0.1592500550080651	0.137153754240526	25	-0.22138192516257335
THBS3	THBS3	0.499410609246492	2948.0	0.128870076254189	0.000540554741087832	6697.0	0.3352303100315708	0.30468830510677164	25	-0.6772830801794876
SLC41A3	SLC41A3	0.428906365955927	2947.0	0.128823553198822	0.0101587835609584	2015.0	0.19568503658031197	0.14476818384896917	25	-0.4618520561896658
TMF1	TMF1	0.403455710295008	2946.0	0.128802506442765	0.000267817908852298	6567.0	0.29751294821127766	0.20708357603100028	25	-0.8146973555414014
POLE	POLE	0.265656479649975	2945.0	0.128780368293744	0.0044792114224002704	4520.0	0.2614592716133699	0.2152468657110497	25	-0.6164034160559432
POLD1	POLD1	0.5739500367244971	2944.0	0.128742048337843	1.8911613127025102e-05	10202.0	0.4381189628066376	0.24563517340391425	25	-1.2594976125836244
IL7	IL7	0.607660464020337	2943.0	0.12872719016765802	0.000118836982594853	9219.0	0.4312666260227045	0.32323838827916207	25	-0.9359638174960856
PAFAH1B2	PAFAH1B2	0.114014573464866	2942.0	0.128711788852158	0.00857610167299044	3046.0	0.19219347862960512	0.1797871451791056	25	-0.35309359695436554
ARSG	ARSG	0.455889554732312	2941.0	0.128606807767476	3.6575389597037e-05	5984.0	0.3149556237817505	0.2781338351474307	25	-0.6699969312093814
GALK2	GALK2	0.253479388217051	2940.0	0.12860285791369802	8.95972955961333e-05	3815.0	0.24895426272077967	0.19660033889248768	25	-0.6121627535591212
EML5	EML5	0.504689856969987	2939.0	0.128390429287921	2.21579326997234e-05	8996.0	0.37128556039705524	0.2912538798662813	25	-0.8339635895001665
SLC39A3	SLC39A3	0.332115966076039	2938.0	0.128278646287225	0.00277047165562884	6608.0	0.3164129958908378	0.30399059509890464	25	-0.6188821385819602
SPG7	SPG7	0.41452964207218895	2937.0	0.128272949486556	0.00821908055059886	3397.0	0.19334248806291726	0.13054524692462818	25	-0.4984443333576896
COMMD8	COMMD8	0.39448467042628205	2936.0	0.12824737154503	0.0380422759753948	3643.0	0.1930349849792767	0.1301316001253492	25	-0.49786226690396557
HMGB1	HMGB1	0.33547200008871103	2935.0	0.128177100182409	0.000206378583853627	7378.0	0.39920115838696146	0.43308406968436947	25	-0.6258001094385071
MED6	MED6	0.11643778385994699	2934.0	0.12813795335466602	0.000196614340312542	4026.0	0.2332143300112208	0.16795621022786686	25	-0.6256176923377662
ZNF337	ZNF337	0.40536085126196203	2933.0	0.128125545145739	1.8574209983100602e-06	6346.0	0.3864117116163225	0.28269123675861635	25	-0.9136688120655405
MRPS36	MRPS36	0.490836260949163	2932.0	0.12809789171526198	0.0212081515100474	872.0	0.21564896353255705	0.2146209996237466	25	-0.4079333894203335
TNFRSF10C	TNFRSF10C	0.7484802547897479	2931.0	0.12808723298727	0.00564789762217902	9878.0	0.5175690389553904	0.3733063333161552	25	-1.0433302925998476
TADA2B	TADA2B	0.0492904307943212	2930.0	0.12807464193859	1.30246171022766e-05	4714.0	0.2452456656926063	0.16153414038273659	25	-0.7253638362540143
LOXL3	LOXL3	0.468564003650108	2929.0	0.128029892334006	0.0476486484697514	6607.0	0.31786408109907266	0.2606204858694135	25	-0.7283931964587963
RCE1	RCE1	0.14640303030895	2928.0	0.12797016842666098	0.00247737995611936	4534.0	0.2617901743140898	0.1932514619408468	25	-0.6924656845721062
UBE2G1	UBE2G1	0.19842886216787198	2927.0	0.12795956151120097	0.00278653981413302	870.0	0.19884811971521008	0.1894843208149686	25	-0.3741130553658409
PIK3CD.AS1	PIK3CD.AS1	0.8184751617843821	2926.0	0.12794627685085	0.0082766582496137	16250.0	1.4390923086395606	1.1189700252897383	25	-1.1717436590396706
MAN1B1	MAN1B1	0.295363117501552	2925.0	0.12793180599429801	0.000556346381605822	4888.0	0.22414615107994662	0.16881380403365837	25	-0.5699435874714679
PHKG1	PHKG1	0.568894858416308	2924.0	0.127931259293676	0.00603492620930135	3582.0	0.2648140101131658	0.20174417625012472	25	-0.6784966652508523
MFSD8	MFSD8	0.27301210661535	2923.0	0.127874986316234	0.000129729080296887	6974.0	0.29270512102789953	0.23864487815036384	25	-0.6906921111787298
SMARCB1	SMARCB1	0.29323163540829306	2922.0	0.127873601193407	0.000500022084351196	3795.0	0.30823710568250656	0.3524187859169372	25	-0.511787429321688
ELP6	ELP6	0.083589202737865	2921.0	0.127855802889904	0.0133573811007004	1961.0	0.1695501929912574	0.13348671414306051	25	-0.3123486136355761
PPP1CB	PPP1CB	0.292798443704219	2920.0	0.127818856073466	0.0545239500716018	3804.0	0.21726137733990497	0.19531791411918326	25	-0.45793301484809545
ACAD9	ACAD9	0.39155883825331894	2919.0	0.12779559363575801	0.0169869886296434	587.0	0.1423374660805294	0.08674721663805986	25	-0.1676350320892167
NME6	NME6	0.07703079098362402	2918.0	0.127712952257223	0.000188133950207192	3364.0	0.2141698163427779	0.17102785229837972	25	-0.5055133589277608
RRAS2	RRAS2	0.526956803181947	2917.0	0.127706696734527	0.0142168467900736	1238.0	0.20960161575608185	0.18452190927303488	25	-0.44382219620530755
HYI	HYI	0.520376541494871	2916.0	0.127660645141581	0.009725230399417641	1891.0	0.28842937261950613	0.30918637709296654	25	-0.5199735156170383
NPAS1	NPAS1	0.675762480890629	2915.0	0.127658924791483	0.0128529829018253	9356.0	0.47321172179937987	0.374560379674665	25	-0.9225556566021118
HOXB4	HOXB4	0.767216101855928	2914.0	0.12761953462020698	5.02520609783229e-06	17459.0	2.4349097685135317	1.567487912644957	25	-1.4719668427937258
C22orf46	C22orf46	0.481303744703854	2913.0	0.127616064620143	4.5388753233151294e-05	5574.0	0.2637392705366366	0.23499873052648054	25	-0.5792508138726082
PTOV1.AS2	PTOV1.AS2	0.5275312371575279	2912.0	0.127576263803142	0.041174893879826	2401.0	0.19359409017094112	0.15932919583138422	25	-0.41434858202425645
C6orf120	C6orf120	0.248317073787543	2911.0	0.127564544674245	0.0449256000305441	525.0	0.18068496216789043	0.16909082188489039	25	-0.3141531687024828
KLHDC4	KLHDC4	0.460557706559365	2910.0	0.127563590396182	0.00181752757194495	4379.0	0.24066816110619674	0.18485994778316195	25	-0.61183924406754
RAD23B	RAD23B	0.227039263837132	2909.0	0.127536631549277	1.09615404543415e-05	7343.0	0.2956189531148754	0.2145644412051898	25	-0.783365224086035
ABCF2	ABCF2	0.384180789725449	2908.0	0.127535968570488	0.000463252753683804	2428.0	0.24546483897297516	0.2352021110385438	25	-0.5013937582522869
RNF167	RNF167	0.370287591644902	2907.0	0.127496255249398	0.0118352249267204	1072.0	0.1983581057410575	0.17953668243721246	25	-0.39469288130820446
C9orf16	C9orf16	0.446247475265294	2906.0	0.127412716330759	0.0012534706702960901	7035.0	0.36421026997311484	0.3228838480153351	25	-0.7333830883702468
UBE2F	UBE2F	0.319155057343043	2905.0	0.12741034777293303	0.0021396904481045197	1487.0	0.18178994394711886	0.14821891165951345	25	-0.36688702922813204
PCOLCE.AS1	PCOLCE.AS1	0.742246128690722	2904.0	0.127333752478395	0.0264253725149808	11387.0	0.7358045297716341	0.6507312747733411	25	-0.9350569134781145
SNX21	SNX21	0.593147375251431	2903.0	0.127312509841703	0.00911634946246702	3491.0	0.24570697924458368	0.2410419697450971	25	-0.4911778207259231
FBXO24	FBXO24	0.625054441673846	2902.0	0.127223840511856	0.325347865062797	3041.0	0.20435976660855018	0.15665425990403462	25	-0.4923959689570341
PNRC2	PNRC2	0.399187039114935	2901.0	0.12722356429866302	0.00020905625398127	6658.0	0.34401936210987516	0.29247033477151274	25	-0.7412573927560209
SDK2	SDK2	0.596182128868852	2900.0	0.12719971468682303	2.58320324824584e-05	11328.0	0.7071690180596861	0.5962135588655856	25	-0.9727543004496068
CRAT	CRAT	0.377859928218248	2899.0	0.127187898629005	0.00493881875719874	4328.0	0.3073397504731584	0.22625203587144593	25	-0.7962441140044099
PSORS1C2	PSORS1C2	0.865640580067179	2898.0	0.127090162897987	0.16109720844493	8098.0	0.6172215449055055	0.6239952861587845	25	-0.7854728919904013
CYP2C8	CYP2C8	0.783427659045028	2897.0	0.127002012633211	0.000123702952667993	16175.0	1.499750155001621	1.044597915189114	25	-1.3141402279363037
FBXO42	FBXO42	0.36842927427733296	2896.0	0.12690404477237	0.000924985436051291	3603.0	0.24785084120878068	0.19392284313570143	25	-0.6236851444663263
CCDC18	CCDC18	0.477922041629592	2895.0	0.12685873467761802	0.00315418436415551	5099.0	0.28286148803539296	0.23444289671850463	25	-0.6654189806615779
ZNF222	ZNF222	0.5176348638736721	2894.0	0.126837763639	0.043618662883143	2305.0	0.17984087284108302	0.11452885894308605	25	-0.4627926069570148
MED25	MED25	0.460575673157409	2893.0	0.126818229179128	0.135618552583523	664.0	0.1510682384036335	0.1547248922783981	25	-0.1567298504294462
KITLG	KITLG	0.71489058822385	2892.0	0.126785361858269	0.00648737977369806	7710.0	0.4847954855492565	0.6136472758926267	25	-0.5834135304686507
TMEM129	TMEM129	0.492082965302342	2891.0	0.126715481041268	3.09166626063385e-06	8603.0	0.3615626752571316	0.2437308757722761	25	-0.9635512672398849
ST3GAL4	ST3GAL4	0.6310676423503729	2890.0	0.12663415266158598	0.000720079949244653	5987.0	0.270678748881485	0.15547265450338243	25	-0.9264947374830166
RAB18	RAB18	0.36711186153910297	2889.0	0.126574338159626	0.0020298412136317	5899.0	0.23693767138915198	0.14414282072007464	25	-0.7656526539316972
CCDC96	CCDC96	0.7788127785352421	2888.0	0.126353690168081	0.0406134364744735	7570.0	0.3794578492868946	0.3010604885457831	25	-0.8407086573910323
ACAP2	ACAP2	0.41927509128546603	2887.0	0.12631276035375902	0.0213096825488375	5100.0	0.22230865966124436	0.14859444415670664	25	-0.646026167749911
FUZ	FUZ	0.563760563905232	2886.0	0.12617700379118302	0.000651191552899258	6833.0	0.36214272939629544	0.32090825691094044	25	-0.7353058717669532
PRDX5	PRDX5	0.46367971440859007	2885.0	0.12615508955315302	0.00041478147957841097	5694.0	0.29967129226729133	0.2426580949844133	25	-0.7150645550286868
SPEG	SPEG	0.757161103527982	2884.0	0.126126014730335	0.00415386985139879	9108.0	0.39553731000847053	0.2801276166064783	25	-0.961744859510239
ATF6	ATF6	0.11087709521194901	2883.0	0.12607640619025698	0.0034479637054705197	4264.0	0.22650415046277433	0.18961841037975705	25	-0.5296307677687326
DTD2	DTD2	0.563760563905232	2882.0	0.126056053487459	0.00680729539800957	3124.0	0.21610043147699412	0.15912906788974368	25	-0.5658575091505249
ARF5	ARF5	0.14443084167169598	2881.0	0.126037812025375	0.00301445370015025	5287.0	0.23214517129764975	0.13711629101069983	25	-0.7738493981287364
NDFIP1	NDFIP1	0.43986104618557	2880.0	0.125966062245016	0.00238458848777713	4650.0	0.2630979047913599	0.17926708714391554	25	-0.7649582794651789
ATG4A	ATG4A	0.353822611323742	2879.0	0.125953933693043	0.11370664199145	154.0	0.17797066261906722	0.20208772268917313	25	-0.25739677915035963
ASTE1	ASTE1	0.29269923263737296	2878.0	0.12591301280019	0.11681506153554701	238.0	0.1634271558397508	0.15871953664481758	25	-0.23635491781651247
PTPN18	PTPN18	0.24286916846375198	2877.0	0.125749620536657	0.0612910884170614	659.0	0.16208710685217953	0.12048142070480244	25	-0.30160240560704227
CAPN10	CAPN10	0.331353157989394	2876.0	0.125707370161327	0.10203711735123401	423.0	0.1587954685536787	0.15548383175658864	25	-0.2128073254854655
FAM110A	FAM110A	0.49861141473775	2875.0	0.12563197855745598	1.25699910335474e-05	10528.0	0.45502098428978066	0.2191393221262475	25	-1.5031031516222435
TOMM22	TOMM22	0.22810497388483	2874.0	0.125607726668305	0.0128731500373021	544.0	0.14360465121688143	0.11233592077414427	25	-0.1602063206902443
MAGOH2P	MAGOH2P	0.7004437474896128	2873.0	0.125603031784646	0.007859688068933779	12874.0	0.7520381665428196	0.5285635381809264	25	-1.1851652441144094
SELENOS	SELENOS	0.29017392368425804	2872.0	0.12558581746526898	0.0043865197518122	2065.0	0.2050459928274232	0.20082840652262132	25	-0.3956620317714059
WDPCP	WDPCP	0.263857690902765	2871.0	0.125502260294904	0.0217137697251277	3507.0	0.2175681234156791	0.20359808042278643	25	-0.452194160817202
ATP6V1G1	ATP6V1G1	0.23990318493015503	2870.0	0.12549595701672198	3.8866567639807895e-07	8062.0	0.29529287210544153	0.19085965105238273	25	-0.8896428037695492
ZNF528.AS1	ZNF528.AS1	0.529665713776221	2869.0	0.125434674222123	6.35231864849199e-05	8542.0	0.6941663313347489	0.7506728555813661	25	-0.7576291761238203
RBBP9	RBBP9	0.42116077507370897	2868.0	0.125372419658011	5.29188377110217e-05	4312.0	0.2664209069718834	0.22873160558670497	25	-0.6166549959376094
C5	C5	0.757458919863359	2867.0	0.125267882722828	1.47192341291598e-06	12393.0	0.6944712793620664	0.6124267689576235	25	-0.9294227905942892
IAH1	IAH1	0.0652222759738873	2866.0	0.125212611579005	0.00639276054167776	1618.0	0.15693688792025987	0.12886355945596414	25	-0.24618500742326477
SYF2	SYF2	0.455469721422507	2865.0	0.125158871779927	0.000787277110528056	3854.0	0.28453255290513524	0.25608639565602903	25	-0.6223434115542643
PPP1R14C	PPP1R14C	0.730261222573645	2864.0	0.12514403082427	0.111576068304566	6438.0	0.473076832784891	0.4935505925115185	25	-0.7049587362262176
RBM3	RBM3	0.577434675248824	2863.0	0.125083534745884	0.0011384190139082401	4776.0	0.3644331393458383	0.3948674279929028	25	-0.6061518059784265
HELZ2	HELZ2	0.6337582976396989	2862.0	0.125055397596049	0.0002495241717986	8758.0	0.4506068061177633	0.36655441894510976	25	-0.888139364022957
GATB	GATB	0.346453695028738	2861.0	0.12489687049744999	0.000810444904919218	2926.0	0.21582809306719064	0.16667732928066925	25	-0.5455524333283553
RBM12	RBM12	0.23437559616530604	2860.0	0.12483503754452499	0.0250019462666192	705.0	0.17561909963345115	0.1518497292763964	25	-0.33443630311970574
MVK	MVK	0.568118960923404	2859.0	0.12475148287341198	0.0117298884939751	6611.0	0.268145146030867	0.18299279731429943	25	-0.7836027715952617
TMEM50A	TMEM50A	0.33654904076986497	2858.0	0.12472179387334802	0.009726383766543941	611.0	0.2311669639910202	0.2483719025305508	25	-0.4285717065141013
GRAMD1C	GRAMD1C	0.4769162444412629	2857.0	0.12468812200389698	0.0191111242423699	5816.0	0.46202500590484263	0.6369239721804606	25	-0.5296344597395174
CTU2	CTU2	0.509253449525209	2856.0	0.1246704320497	0.0304075437472463	1166.0	0.23550799804169323	0.30396049136759123	25	-0.36464464672138275
TAS2R5	TAS2R5	0.789445320117341	2855.0	0.124575653153138	0.27958989069118106	4244.0	0.21493520608764427	0.14765567620254963	25	-0.6119612551200114
SMIM11A	SMIM11A	0.463553883840614	2854.0	0.12455671614118302	2.53730029190514e-06	7426.0	0.38312587539997617	0.23638942756909903	25	-1.093827088283002
CCNB1IP1	CCNB1IP1	0.5309491192635399	2853.0	0.124393923852379	0.00404860532645668	2102.0	0.22861291948394136	0.21646772337116912	25	-0.48145281896304665
RNASEH1	RNASEH1	0.26441963800173	2852.0	0.12439188317497	1.8477747608392898e-06	5095.0	0.1992553914754112	0.13270313398279807	25	-0.5641427301192866
APP	APP	0.336327517148449	2851.0	0.12433962522600399	3.4411198167713097e-06	8794.0	0.48365631688747984	0.44595751074476864	25	-0.8057195652146348
RNF111	RNF111	0.277395648765736	2850.0	0.12431954563641999	0.00046417648369884504	5445.0	0.22390261750386425	0.15401589200385948	25	-0.6465766004520418
BTBD1	BTBD1	0.354271790550849	2849.0	0.124249417184524	0.00015371485838633602	4806.0	0.21611086754215073	0.13936977528745487	25	-0.6591203162103073
CEP19	CEP19	0.46897698353946904	2848.0	0.124179481145229	0.116511747815086	3564.0	0.2543234002416685	0.19934369327331444	25	-0.6528619840408137
RANGRF	RANGRF	0.382247343752442	2847.0	0.124173656626203	1.65727904817482e-05	7467.0	0.36378807628796783	0.3774752436633212	25	-0.6347818133352406
CPSF7	CPSF7	0.0479382911623451	2846.0	0.12416071631226801	0.0077374370690277295	846.0	0.17728101752623662	0.16446011629073773	25	-0.32299807644584716
EIF3F	EIF3F	0.280092764426935	2845.0	0.12414159948020699	0.0014348888111991901	2128.0	0.18819024733770248	0.13755254775502537	25	-0.46563040018395824
SCAMP3	SCAMP3	0.24590742897580198	2844.0	0.124096462297339	0.0588316421216929	1189.0	0.20837981085036344	0.22491482244987787	25	-0.3747345223181408
MYBBP1A	MYBBP1A	0.500851269114253	2843.0	0.12403460643071199	0.00598430623567072	5818.0	0.2850518507925297	0.2705148911390209	25	-0.595225067588124
PPP2R3C	PPP2R3C	0.304255802041644	2842.0	0.12401903917602601	0.0439994427609166	1832.0	0.18406414046957614	0.1464284606528331	25	-0.4100644166157761
RIPPLY3	RIPPLY3	0.9050324500908341	2841.0	0.123998788251254	0.317795254237034	5792.0	0.6906343178635937	1.1250640468177566	25	-0.5036473534240724
DCAF6	DCAF6	0.244179570992142	2840.0	0.123949068636697	3.87151395113241e-05	3781.0	0.21433519922729263	0.16140803232124928	25	-0.5599853321469204
AKAP17A	AKAP17A	0.39779166467588106	2839.0	0.12387176702594802	0.0366473967545996	3965.0	0.26277640824483706	0.34563794976999107	25	-0.4018790219978009
PLA2G12A	PLA2G12A	0.492569145778427	2838.0	0.12369880790495301	0.10406822104186998	1556.0	0.1914411643923568	0.15075320871674555	25	-0.4493593009664346
IRAK2	IRAK2	0.793358641819256	2837.0	0.123617193507058	0.00409646176099519	9558.0	0.4804626985535616	0.3493062946434243	25	-1.021583379740624
ZNF101	ZNF101	0.615295161702707	2836.0	0.123596200877313	0.0246042168681472	4670.0	0.2505807564039974	0.21052448582526828	25	-0.603181881807703
ESR1	ESR1	0.753594732854082	2835.0	0.12358401007539199	8.79669618087947e-08	14460.0	0.9190799699108121	0.584337703820623	25	-1.3613633942053778
TXNL4B	TXNL4B	0.55377743150946	2834.0	0.12347878877687199	1.8765075563723604e-05	7205.0	0.27412541984884453	0.2012888067466943	25	-0.7484103736654824
ABHD13	ABHD13	0.46738293417945204	2833.0	0.12346657155912599	0.026204713341668996	4344.0	0.2582517211362186	0.23880664978164995	25	-0.5644112075619829
SCNN1D	SCNN1D	0.7009594783790309	2832.0	0.123432410352023	0.00462384884854641	7919.0	0.35473074933615867	0.28173078239865323	25	-0.8209906529022628
SMAD2	SMAD2	0.208891120991813	2831.0	0.123345695082325	0.034990957289355	1113.0	0.11840752790765517	0.06750818521582287	25	0.07314916197024947
ZGLP1	ZGLP1	0.647092872213308	2830.0	0.1233447232108	0.0575538928043109	3223.0	0.20256757895714578	0.13864977583186905	25	-0.5713882714272386
USP6NL	USP6NL	0.379196917247706	2829.0	0.12333278425612401	0.00017933388688652199	3324.0	0.22097060656279427	0.17575503221779054	25	-0.555533580316951
